FECHA	HORA	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	SO2	CO	NO	NO2
		�g/m�	�g/m�	m/s	grados	�C	% H.R.	�g/m�	mg/m�	�g/m�	�g/m�
28/10/2015	13	6		0.7	97	18.4	48	3	0.1	2	4
28/10/2015	14	6		0.7	37	17.3	49	3	0.1	2	4
28/10/2015	15	6		0.8	216	16.7	53	3	0.1	2	4
28/10/2015	16	6		0.5	232	16	55	3	0.1	2	4
28/10/2015	17	6		0.9	226	15.5	53	3	0.1	2	4
28/10/2015	18	6		0.8	236	14.9	56	3	0.1	2	4
28/10/2015	19	6		0.8	227	14.3	59	3	0.1	2	4
28/10/2015	20	6		0.1	269	12.6	68	3	0.1	2	4
28/10/2015	21	6		0.2	288	11.2	77	3	0.1	2	4
28/10/2015	22	6		0.7	205	12.6	69	3	0.1	2	4
28/10/2015	23	6		0.8	203	13.4	65	3	0.1	2	4
29/10/2015	00	6		0.8	218	12.9	67	3	0.1	2	4
29/10/2015	01	6	46	0.2	242	12.2	71	3	0.1	2	4
29/10/2015	02	6	41	0.3	304	11.8	74	3	0.1	2	4
29/10/2015	03	6	37	0.3	286	11.2	77	3	0.1	2	4
29/10/2015	04	6	32	0.2	279	10.5	82	3	0.1	2	4
29/10/2015	05	6	35	0.1	258	10.8	82	3	0.1	2	4
29/10/2015	06	6	38	0.4	287	12	75	3	0.1	2	4
29/10/2015	07	6		0.1	233	11.9	77	3	0.1	2	5
29/10/2015	08	6		0.1	163	12.5	76	3	0.1	2	4
29/10/2015	09	6	63	0.9	231	15.3	64	3	0.1	2	4
29/10/2015	10	6	70	0.8	71	17.1	58	3	0.1	2	4
29/10/2015	11	6	67	0.8	50	18	55	3	0.1	2	4
29/10/2015	12	6	67	0.5	71	19.8	51	3	0.1	2	4
29/10/2015	13	6	61	0.3	73	21.5	46	3	0.1	2	4
29/10/2015	14	8	66	1.3	113	21.5	47	3	0.1	2	6
29/10/2015	15	27	57	0.8	123	19.6	55	3	0.1	2	25
29/10/2015	16	20	66	1.1	119	18.3	60	3	0.2	2	19
29/10/2015	17	22	59	0.2	120	17	65	3	0.2	2	22
29/10/2015	18	19	47	0.1	260	15.1	75	3	0.2	2	18
29/10/2015	19	15	41	0.1	256	13.9	81	3	0.1	2	15
29/10/2015	20	12	35	0.2	259	13.1	84	3	0.2	2	12
29/10/2015	21	12	34	0.2	242	12.5	87	3	0.2	2	11
29/10/2015	22	10	29	0.1	245	12	89	3	0.2	2	9
29/10/2015	23	8	27	0.2	242	11.4	91	3	0.2	2	8
30/10/2015	00	8	23	0.3	243	11.1	93	3	0.1	2	7
30/10/2015	01	7	20	0.1	253	10.7	94	3	0.1	2	6
30/10/2015	02	9	17	0.1	266	10.6	94	3	0.1	2	8
30/10/2015	03	9	14	0.1	230	10.3	96	3	0.1	2	7
30/10/2015	04	7	13	0.1	236	10.1	96	3	0.1	2	6
30/10/2015	05	6	11	0.1	251	9.9	96	3	0.1	2	5
30/10/2015	06	6	9	0.1	247	9.7	97	3	0.1	2	4
30/10/2015	07	6	8	0.1	225	9.5	98	3	0.1	2	5
30/10/2015	08	7	8	0.1	188	10.6	93	3	0.1	2	5
30/10/2015	09	9	14	0.1	148	13.2	80	3	0.1	3	5
30/10/2015	10	11	18	0.1	72	15.3	72	3	0.1	3	7
30/10/2015	11	8	41	0.3	124	17.3	63	3	0.2	2	5
30/10/2015	12	11	74	1.8	109	18.7	58	4	0.2	2	8
30/10/2015	13	19	69	1.2	106	18.6	63	3	0.1	3	15
30/10/2015	14	31	62	0.6	115	19.3	67	3	0.1	4	25
30/10/2015	15	22	77	1.2	116	17.4	77	3	0.1	2	18
30/10/2015	16	15	79	0.9	110	16.5	82	3	0.1	2	12
30/10/2015	17	11	77	0.6	106	15.9	86	3	0.1	2	9
30/10/2015	18	20	71	0.4	110	15.6	87	3	0.2	2	18
30/10/2015	19	18	69	0.5	110	15.4	86	3	0.2	2	16
30/10/2015	20	19	59	0.2	118	15.1	89	3	0.1	2	17
30/10/2015	21	21	46	0.1	119	14.9	92	3	0.1	2	20
30/10/2015	22	20	39	0.2	253	14.3	95	3	0.1	2	17
30/10/2015	23	13	38	0.2	229	14	94	3	0.1	2	12
31/10/2015	00	10	24	0.1	233	14	94	3	0.2	2	8
31/10/2015	01	8	20	0.1	237	13.9	94	3	0.1	2	7
31/10/2015	02	12	23	0.1	205	13.8	95	3	0.1	2	12
31/10/2015	03	7	32	0.2	214	13.5	94	3	0.1	2	6
31/10/2015	04	6	22	0.1	199	13.5	93	3	0.1	2	5
31/10/2015	05	6	23	0.1	236	13.2	95	3	0.1	2	4
31/10/2015	06	6	21	0.2	262	13.1	95	3	0.1	2	4
31/10/2015	07	6	19	0.1	218	13.1	95	3	0.1	2	4
31/10/2015	08	8	19	0.1	196	13.6	92	3	0.1	3	5
31/10/2015	09	7	18	0.1	83	14.2	90	3	0.1	2	5
31/10/2015	10	7	21	0.1	92	15	86	3	0.1	2	6
31/10/2015	11	8	39	0.1	106	15.8	83	3	0.1	2	6
31/10/2015	12	8	55	0.1	129	15.6	85	3	0.1	2	6
31/10/2015	13	6	54	0.1	125	15.1	93	3	0.2	2	5
31/10/2015	14	6	56	0.1	117	14.8	98	3	0.2	2	4
31/10/2015	15	6	52	0.2	63	14.4	98	3	0.3	2	4
31/10/2015	16	6	48	0.1	47	14.2	99	3	0.2	2	4
31/10/2015	17	6	42	0.1	28	14	100	3	0.2	2	4
31/10/2015	18	6	52	0.1	133	13.9		3	0.2	2	5
31/10/2015	19	6	50	0.1	150	13.7		3	0.2	2	4
31/10/2015	20	6	51	0.1	138	13.5		3	0.2	2	4
31/10/2015	21	6	47	0.1	192	13.5		3	0.2	2	4
31/10/2015	22	6	42	0.1	214	13.2		3	0.2	2	4
31/10/2015	23	6	31	0.1	203	12.8		3	0.2	2	4
01/11/2015	00	6	30	0.1	207	12.6		3	0.2	2	4
01/11/2015	01	6	29	0.1	176	12.3		3	0.1	2	4
01/11/2015	02	6	26	0.1	174	11.6		3	0.1	2	4
01/11/2015	03	6	28	0.1	233	10.9		3	0.1	2	4
01/11/2015	04	6	25	0.2	219	10.7		3	0.1	2	4
01/11/2015	05	6	21	0.1	258	10.9		3	0.1	2	4
01/11/2015	06	6	21	0.1	251	10.8		3	0.1	2	4
01/11/2015	07	6	20	0.1	241	11	100	3	0.1	2	4
01/11/2015	08	7	18	0.1	233	11.4	100	3	0.1	2	4
01/11/2015	09	6	18	0.1	196	12.3	96	3	0.2	2	4
01/11/2015	10	6	15	0.1	237	12.3	98	3	0.2	2	4
01/11/2015	11	6	33	0.1	184	13.4	94	3	0.2	2	4
01/11/2015	12	7	60	0.8	131	14.4	91	3	0.2	2	5
01/11/2015	13	7	86	1.6	131	14.9	87	3	0.1	2	5
01/11/2015	14	6	90	2.2	118	15.1	86	3	0.2	2	4
01/11/2015	15	7	84	1.5	125	14.6	91	3	0.1	2	4
01/11/2015	16	6	85	1.4	138	14	96	3	0.1	2	4
01/11/2015	17	6	88	1.4	138	14.2	94	3	0.1	2	4
01/11/2015	18	6	87	1.1	147	14.1	94	3	0.1	2	4
01/11/2015	19	6	87	1.2	139	13.8	98	3	0.1	2	4
01/11/2015	20	6	89	1.5	133	13.9	98	3	0.2	2	4
01/11/2015	21	7	89	2.2	125	14	98	3	0.1	2	4
01/11/2015	22	6	87	2.3	113	13.9	98	3	0.2	2	4
01/11/2015	23	6	88	2.1	123	14	97	3	0.1	2	4
02/11/2015	00	6	90	1.9	128	13.9	97	3	0.1	2	4
02/11/2015	01	6	93	1.9	125	13.8	96	3	0.2	2	4
02/11/2015	02	6	92	2.1	125	13.9	96	3	0.2	2	4
02/11/2015	03	6	90	2.2	122	14	95	3	0.2	2	4
02/11/2015	04	6	89	2.1	129	13.7		3	0.2	2	4
02/11/2015	05	6	90	2.8	116	13.7		3	0.2	2	4
02/11/2015	06	6	92	3.6	114	13.6		3	0.2	2	4
02/11/2015	07	6	90	3	123	13.7		3	0.2	2	4
02/11/2015	08	6	91	3.8	131	14		3	0.2	2	4
02/11/2015	09	6	87	2.7	143	14.4		3	0.2	2	4
02/11/2015	10	6	81	2.3	151	14.5		3	0.2	2	4
02/11/2015	11	6	79	1.4	184	12.6		3	0.2	2	4
02/11/2015	12	6	83	0.4	181	12.2		3	0.1	2	4
02/11/2015	13	6	63	0.1	120	12.8		3	0.1	2	4
02/11/2015	14	7	57	0.4	114	14		3	0.1	2	6
02/11/2015	15	10	61	0.7	126	14.4	97	3	0.1	2	9
02/11/2015	16	8	59	0.3	136	14.5	91	3	0.1	2	7
02/11/2015	17	7	50	0.1	165	13.9	92	3	0.1	2	5
02/11/2015	18	7	34	0.2	203	13.3	96	3	0.1	2	6
02/11/2015	19	9	27	0.2	224	12.5	99	3	0.1	2	8
02/11/2015	20	7	39	0.3	238	11.7		3	0.1	2	5
02/11/2015	21	6	50	0.2	225	10.2		3	0.1	2	4
02/11/2015	22	6	36	0.1	247	9.6		3	0.1	2	4
02/11/2015	23	6	34	0.1	229	9.1		3	0.1	2	4
03/11/2015	00	6	32	0.3	208	8.6		3	0.1	2	4
03/11/2015	01	6	26	0.2	221	8.2		3	0.1	2	4
03/11/2015	02	6	24	0.1	231	7.9		3	0.1	2	4
03/11/2015	03	6	22	0.1	230	7.8		3	0.1	2	4
03/11/2015	04	6	21	0.1	215	7.9		3	0.1	2	4
03/11/2015	05	6	21	0.3	225	8.1		3	0.1	2	4
03/11/2015	06	6	17	0.2	218	8.2		3	0.1	2	4
03/11/2015	07	6	14	0.1	213	8.1		3	0.1	2	4
03/11/2015	08	6	13	0.1	217	8.6		3	0.1	2	4
03/11/2015	09	6	16	0.1	169	9.8	97	3	0.1	2	4
03/11/2015	10	6	20	0.1	94	11.8	88	3	0.1	2	4
03/11/2015	11	6	25	0.1	86	13.3	82	3	0.1	2	4
03/11/2015	12	6	39	0.1	128	15	72	3	0.2	2	4
03/11/2015	13	6	43	0.1	122	15.3	73	3	0.1	2	4
03/11/2015	14	7	43	0.4	108	16.4	69	3	0.1	2	6
03/11/2015	15	24	40	0.2	120	15.5	75	3	0.1	2	23
03/11/2015	16	13	42	0.4	245	14.9	79	3	0.1	2	12
03/11/2015	17	8	34	0.2	273	13.8	86	3	0.1	2	7
03/11/2015	18	6	26	0.1	245	12.7	91	3	0.1	2	5
03/11/2015	19	6	25	0.1	250	11.8	93	3	0.1	2	4
03/11/2015	20	6	19	0.1	241	10.9	96	3	0.1	2	4
03/11/2015	21	6	14	0.1	253	10.3	98	3	0.1	2	5
03/11/2015	22	6	11	0.1	215	9.8	99	3	0.1	2	4
03/11/2015	23	6	10	0.2	234	9.4	100	3	0.1	2	4
04/11/2015	00	6	8	0.2	241	9.1	100	3	0.1	2	4
04/11/2015	01	6	8	0.3	230	8.8		3	0.1	2	4
04/11/2015	02	6	9	0.4	224	8.6		3	0.1	2	4
04/11/2015	03	6	10	0.2	226	8.6	100	3	0.1	2	4
04/11/2015	04	6	11	0.1	200	8.6	99	3	0.1	2	4
04/11/2015	05	6	11	0.1	227	8.3	99	3	0.1	2	4
04/11/2015	06	6	12	0.2	209	8.3	99	3	0.1	2	4
04/11/2015	07	6	11	0.2	246	8.7	97	3	0.1	2	4
04/11/2015	08	6	13	0.1	212	9.6	94	3	0.1	2	4
04/11/2015	09	6	26	0.5	181	12.1	83	3	0.1	2	4
04/11/2015	10	7	32	0.1	107	14.6	73	3	0.1	2	5
04/11/2015	11	7	44	0.1	129	16	68	3	0.1	2	6
04/11/2015	12	6	50	0.1	105	17.8	59	3	0.1	2	4
04/11/2015	13	6	51	0.2	83	19.8	52	3	0.1	2	4
04/11/2015	14	24	48	0.3	102	18.5	62	3	0.1	3	21
04/11/2015	15	36	42	0.2	163	17.1	68	3	0.1	2	33
04/11/2015	16	28	40	0.2	58	15.9	74	3	0.1	2	26
04/11/2015	17	23	37	0.1	53	14.9	79	3	0.1	2	22
04/11/2015	18	23	32	0.1	40	13.8	84	3	0.1	2	22
04/11/2015	19	18	24	0.1	243	12.6	91	3	0.1	2	18
04/11/2015	20	14	21	0.2	238	12.2	93	3	0.1	2	14
04/11/2015	21	11	17	0.2	241	11.9	94	3	0.1	2	11
04/11/2015	22	9	19	0.6	226	12	94	3	0.1	2	8
04/11/2015	23	7	17	0.1	233	12	93	3	0.1	2	6
05/11/2015	00	6	19	0.1	258	12.2	92	3	0.1	2	4
05/11/2015	01	6	20	0.2	246	11.9	93	3	0.1	2	4
05/11/2015	02	6	21	0.1	262	11.8	93	3	0.1	2	4
05/11/2015	03	7	22	0.1	173	11.4	94	3	0.1	2	5
05/11/2015	04	6	20	0.1	238	11.1	96	3	0.1	2	4
05/11/2015	05	6	21	0.1	239	11.2	95	3	0.1	2	4
05/11/2015	06	6	29	0.2	220	11.1	94	3	0.1	2	4
05/11/2015	07	11	33	0.2	233	11.2	92	3	0.1	3	8
05/11/2015	08	7	35	0.2	206	11.9	90	3	0.1	3	4
05/11/2015	09	7	46	0.1	149	14.4	78	3	0.1	2	5
05/11/2015	10	7	56	0.1	134	16.6	71	3	0.1	2	5
05/11/2015	11	7	71	0.1	76	18.7	61	3	0.1	2	4
05/11/2015	12	7	82	0.2	43	19.9	55	3	0.1	2	5
05/11/2015	13	6	72	0.1	34	21.4	50	3	0.1	2	4
05/11/2015	14	6	69	0.1	11	21.5	50	3	0.1	2	4
05/11/2015	15	26	69	0.3	154	19.2	66	3	0.1	2	25
05/11/2015	16	44	57	0.5	189	17.6	73	3	0.2	2	43
05/11/2015	17	23	79	0.5	128	16.6	74	3	0.2	2	22
05/11/2015	18	17	68	0.1	253	15.3	80	3	0.2	2	16
05/11/2015	19	16	48	0.1	264	14.6	85	3	0.2	2	16
05/11/2015	20	14	43	0.1	236	14.2	87	3	0.2	2	13
05/11/2015	21	14	41	0.2	231	13.9	88	3	0.2	2	13
05/11/2015	22	13	34	0.2	232	13.4	90	3	0.2	2	12
05/11/2015	23	10	28	0.1	228	13	92	3	0.2	2	10
06/11/2015	00	9	29	0.1	249	13.1	90	3	0.2	2	9
06/11/2015	01	6	23	0.1	256	13.1	90	3	0.2	2	5
06/11/2015	02	6	21	0.1	218	12.6	92	3	0.2	3	4
06/11/2015	03	6	22	0.1	256	12.3	93	3	0.2	3	4
06/11/2015	04	6	20	0.1	243	11.9	95	3	0.2	3	4
06/11/2015	05	6	17	0.1	253	11.5	96	3	0.2	3	4
06/11/2015	06	6	13	0.1	255	11.1	97	3	0.2	3	4
06/11/2015	07	6	10	0.1	257	11	98	3	0.2	4	4
06/11/2015	08	6	12	0.1	201	11.6	95	3	0.2	4	4
06/11/2015	09	6	20	0.1	144	14.5	82	3	0.3	4	4
06/11/2015	10	7	30	0.1	85	16.8	75	3	0.3	4	4
06/11/2015	11	7	46	0.3	109	18.5	68	3	0.3	4	4
06/11/2015	12	7	59	0.3	98	20.1	60	3	0.3	4	4
06/11/2015	13	14	67	1.5	112	20.9	61	3	0.2	4	10
06/11/2015	14	47	49	0.5	143	21.3	62	3	0.1	6	38
06/11/2015	15	28	59	0.3	177	18.8	73	3	0.1	2	25
06/11/2015	16	23	75	0.4	156	17.5	79	3	0.1	2	22
06/11/2015	17	23	68	0.4	98	16.5	84	3	0.1	2	22
06/11/2015	18	25	45	0.1	276	15.3	91	3	0.1	2	24
06/11/2015	19	21	32	0.1	260	14.4	95	3	0.1	2	20
06/11/2015	20	18	29	0.1	233	13.9	97	5	0.1	2	17
06/11/2015	21	14	19	0.1	244	13.3	98	3	0.1	2	14
06/11/2015	22	13	13	0.1	259	12.9	99	3	0.1	2	12
06/11/2015	23	11	10	0.1	240	12.6	99	3	0.1	2	10
07/11/2015	00	9	7	0.1	268	12.3	100	3	0.1	2	9
07/11/2015	01	8	6	0.1	235	12.1	100	3	0.1	2	7
07/11/2015	02	11	4	0.1	233	11.9	100	3	0.1	2	11
07/11/2015	03	10	4	0.2	237	11.7	100	3	0.1	2	10
07/11/2015	04	10	2	0.1	215	11.4	100	3	0.1	2	9
07/11/2015	05	9	2	0.1	206	11.1		3	0.1	2	8
07/11/2015	06	7	2	0.1	217	11		3	0.1	2	7
07/11/2015	07	8	2	0.1	206	10.8		3	0.1	2	7
07/11/2015	08	10	3	0.1	204	11.3		3	0.1	3	7
07/11/2015	09	10	12	0.2	178	13.8	88	3	0.1	3	7
07/11/2015	10	8	19	0.1	143	16.2	78	3	0.1	2	6
07/11/2015	11	8	25	0.1	75	18.3	71	3	0.1	2	7
07/11/2015	12	12	42	0.3	102	20.3	65	3	0.1	2	11
07/11/2015	13	7	57	1.3	111	21.5	62	3	0.2	2	5
07/11/2015	14	20	63	1	109	21.9	63	3	0.2	2	17
07/11/2015	15	30	56	0.6	121	19.8	74	3	0.2	2	28
07/11/2015	16	32	62	0.8	122	18.1	80	3	0.2	3	28
07/11/2015	17	24	65	0.4	65	16.8	84	3	0.2	2	23
07/11/2015	18	21	48	0.1	244	15.2	91	3	0.2	2	20
07/11/2015	19	16	31	0.1	229	14.1	96	3	0.1	2	16
07/11/2015	20	15	25	0.1	231	13.7	97	3	0.2	2	14
07/11/2015	21	13	21	0.1	218	13.3	98	3	0.2	2	12
07/11/2015	22	10	16	0.1	257	12.7	99	3	0.1	2	10
07/11/2015	23	7	13	0.2	252	12.3	99	3	0.2	2	6
08/11/2015	00	6	12	0.1	243	11.9	99	3	0.1	2	5
08/11/2015	01	6	12	0.1	243	11.6	99	3	0.1	2	4
08/11/2015	02	6	9	0.1	251	11.2	100	3	0.1	2	5
08/11/2015	03	6	8	0.1	253	10.9	99	3	0.1	2	4
08/11/2015	04	6	7	0.1	228	10.4	100	3	0.1	2	4
08/11/2015	05	6	6	0.1	219	10.1	100	3	0.1	2	4
08/11/2015	06	6	5	0.1	232	9.8		3	0.1	2	4
08/11/2015	07	6	7	0.1	225	9.6	100	3	0.1	2	4
08/11/2015	08	8	8	0.3	209	9.9	98	3	0.1	2	5
08/11/2015	09	6	19	0.1	167	12.8	86	3	0.2	2	4
08/11/2015	10	6	27	0.1	148	14.7	78	3	0.2	2	4
08/11/2015	11	6	34	0.1	124	17	69	3	0.2	2	4
08/11/2015	12	10	47	0.5	103	18.7	65	3	0.2	2	8
08/11/2015	13	9	65	0.4	98	20.3	64	3	0.1	2	7
08/11/2015	14	24	66	0.6	120	20.9	65	3	0.2	2	23
08/11/2015	15	26	65	0.5	93	18.6	77	3	0.2	2	26
08/11/2015	16	24	71	0.3	159	16.8	87	3	0.2	2	23
08/11/2015	17	17	81	0.3	162	15.6	92	3	0.2	2	17
08/11/2015	18	13	57	0.1	303	14.8	96	3	0.2	2	12
08/11/2015	19	11	47	0.3	238	14.2	97	3	0.2	2	11
08/11/2015	20	7	40	0.2	228	13.5	96	3	0.1	2	7
08/11/2015	21	6	32	0.2	227	13	97	3	0.1	2	5
08/11/2015	22	6	26	0.1	225	12.3	99	3	0.1	2	5
08/11/2015	23	7	22	0.1	231	11.9	100	3	0.1	2	6
09/11/2015	00	7	28	0.1	236	11.5	98	3	0.1	2	7
09/11/2015	01	6	27	0.1	229	10.6	96	3	0.1	2	5
09/11/2015	02	6	21	0.1	229	10.1	96	3	0.1	2	4
09/11/2015	03	6	19	0.1	238	9.7	98	3	0.1	2	4
09/11/2015	04	6	17	0.1	214	9.1	98	3	0.2	2	4
09/11/2015	05	6	17	0.1	218	8.6	98	3	0.2	2	4
09/11/2015	06	6	19	0.2	210	8.3	98	3	0.1	2	4
09/11/2015	07	6	19	0.1	206	7.9	98	3	0.2	2	4
09/11/2015	08	7	20	0.2	207	8.1	94	3	0.2	3	4
09/11/2015	09	6	39	0.2	177	10.9	78	3	0.1	2	4
09/11/2015	10	6	45	0.2	157	13.3	67	3	0.2	2	4
09/11/2015	11	6	42	0.1	73	15.7	60	3	0.2	2	4
09/11/2015	12	9	47	0.1	118	18.2	51	3	0.2	2	7
09/11/2015	13	9	58	0.6	111	20.1	47	3	0.1	2	6
09/11/2015	14	25	55	1	107	20	55	3	0.1	4	18
09/11/2015	15	31	56	0.8	117	18.4	63	3	0.1	4	25
09/11/2015	16	36	50	0.2	187	16.8	71	3	0.1	3	32
09/11/2015	17	35	42	0.1	192	15.3	78	3	0.1	2	33
09/11/2015	18	31	25	0.1	241	13.2	89	3	0.1	2	28
09/11/2015	19	25	24	0.1	238	12.7	90	3	0.1	2	23
09/11/2015	20	18	24	0.1	249	11.9	93	3	0.1	2	16
09/11/2015	21	13	22	0.2	243	11.3	94	3	0.1	2	12
09/11/2015	22	12	17	0.1	246	10.9	96	3	0.1	2	9
09/11/2015	23	10	18	0.1	237	10.4	97	3	0.1	2	8
10/11/2015	00	8	15	0.1	232	10	97	3	0.1	2	6
10/11/2015	01	7	15	0.1	224	9.5	97	3	0.1	2	6
10/11/2015	02	10	15	0.1	219	9.2	97	3	0.1	2	10
10/11/2015	03	10	18	0.1	242	9	95	3	0.1	2	9
10/11/2015	04	9	21	0.1	234	8.7	93	3	0.1	2	8
10/11/2015	05	8	17	0.1	244	8.2	94	3	0.1	2	8
10/11/2015	06	8	17	0.1	210	7.8	95	3	0.1	2	7
10/11/2015	07	8	17	0.1	213	7.5	96	3	0.1	2	7
10/11/2015	08	7	20	0.3	207	7.9	93	3	0.1	2	7
10/11/2015	09	9	37	0.1	172	11.1	79	3	0.1	2	8
10/11/2015	10	8	43	0.1	151	13.7	68	4	0.2	2	8
10/11/2015	11	11	43	0.1	95	16	61	3	0.2	2	11
10/11/2015	12	8	50	0.1	117	18.9	52	3	0.2	2	8
10/11/2015	13	7	53	0.1	109	21.8	44	3	0.1	2	5
10/11/2015	14	10	64	0.3	128	22.7	43	3	0.1	3	7
10/11/2015	15	65	40	0.2	151	19.4	61	3	0.1	8	53
10/11/2015	16	60	36	0.5	104	17.5	72	3	0.1	6	50
10/11/2015	17	42	36	0.1	315	15.8	79	3	0.1	2	40
10/11/2015	18	36	27	0.1	235	14	88	3	0.1	2	35
10/11/2015	19	33	16	0.1	263	13.1	93	3	0.1	2	32
10/11/2015	20	29	15	0.1	240	12.4	95	3	0.1	2	27
10/11/2015	21	23	14	0.1	260	11.9	96	3	0.1	2	21
10/11/2015	22	16	12	0.1	253	11.1	97	3	0.1	2	15
10/11/2015	23	14	11	0.1	246	10.7	97	3	0.1	2	13
11/11/2015	00	11	12	0.1	226	10.3	97	3	0.1	2	10
11/11/2015	01	8	15	0.1	231	9.9	95	3	0.1	2	7
11/11/2015	02	9	15	0.1	225	9.5	95	3	0.1	2	8
11/11/2015	03	8	18	0.1	223	9.2	94	3	0.1	2	7
11/11/2015	04	6	21	0.1	215	8.9	93	3	0.1	2	5
11/11/2015	05	6	22	0.2	223	8.6	92	3	0.1	2	4
11/11/2015	06	6	23	0.1	231	8.4	92	3	0.1	2	4
11/11/2015	07	6	25	0.1	239	8.2	91	3	0.2	2	4
11/11/2015	08	6	24	0.1	225	8.5	89	3	0.2	2	4
11/11/2015	09	6	35	0.1	162	11.6	77	3	0.2	2	4
11/11/2015	10	9	37	0.1	108	14.1	66	3	0.1	2	8
11/11/2015	11	6	41	0.1	131	16.2	60	3	0.1	2	5
11/11/2015	12	6	49	0.1	142	18.3	53	3	0.2	2	5
11/11/2015	13	7	61	0.5	145	20.1	52	3	0.1	2	4
11/11/2015	14	26	50	0.7	113	20.8	55	3	0.1	5	18
11/11/2015	15	60	37	0.4	107	18.7	68	3	0.1	10	45
11/11/2015	16	62	29	0.2	91	16.8	79	3	0.1	7	51
11/11/2015	17	51	28	0.2	158	15.6	87	3	0.2	4	45
11/11/2015	18	48	19	0.1	240	14.1	94	3	0.2	2	45
11/11/2015	19	48	14	0.1	264	13.1	99	3	0.1	3	44
11/11/2015	20	31	12	0.1	234	12.4	99	3	0.1	3	27
11/11/2015	21	22	10	0.1	259	11.4	99	3	0.1	2	18
11/11/2015	22	17	9	0.1	249	10.8	99	3	0.1	2	13
11/11/2015	23	15	8	0.1	262	10.4	98	3	0.1	3	11
12/11/2015	00	14	10	0.1	230	10	97	3	0.1	3	10
12/11/2015	01	10	11	0.1	202	9.7	98	3	0.1	3	7
12/11/2015	02	13	12	0.1	211	9.1	98	3	0.1	2	10
12/11/2015	03	12	13	0.1	213	8.7	98	3	0.1	3	9
12/11/2015	04	11	15	0.1	233	8.4	97	3	0.1	2	8
12/11/2015	05	10	15	0.1	228	8	97	3	0.1	2	7
12/11/2015	06	9	14	0.1	233	7.6	97	3	0.1	2	6
12/11/2015	07	21	16	0.1	228	7.5	97	3	0.2	3	16
12/11/2015	08	12	17	0.2	213	7.5	96	3	0.2	3	8
12/11/2015	09	11	28	0.1	172	10.5	83	3	0.1	4	6
12/11/2015	10	11	37	0.1	162	12.8	72	3	0.1	3	7
12/11/2015	11	10	42	0.1	135	15.3	63	3	0.1	3	6
12/11/2015	12	17	51	0.4	103	17.2	56	3	0.1	3	13
12/11/2015	13	10	59	1	114	18.6	58	3	0.1	2	7
12/11/2015	14	34	69	1.4	111	18.6	63	4	0.1	4	28
12/11/2015	15	30	86	1.3	112	17	73	3	0.1	3	26
12/11/2015	16	26	86	0.6	114	15.6	83	3	0.2	2	24
12/11/2015	17	27	78	0.2	203	14.3	89	3	0.2	2	26
12/11/2015	18	21	70	0.2	232	13.5	93	3	0.2	2	20
12/11/2015	19	16	46	0.1	224	13.2	93	3	0.2	2	15
12/11/2015	20	17	41	0.1	246	13.4	93	3	0.2	2	16
12/11/2015	21	15	40	0.1	313	13.4	93	3	0.2	2	14
12/11/2015	22	11	29	0.1	115	13.2	92	3	0.2	2	10
12/11/2015	23	13	32	0.1	163	12.8	92	3	0.2	2	12
13/11/2015	00	15	21	0.1	235	11.2	94	3	0.2	2	13
13/11/2015	01	10	14	0.1	275	10.1	95	3	0.1	2	8
13/11/2015	02	7	12	0.1	279	9.1	96	3	0.1	2	6
13/11/2015	03	7	9	0.1	218	9.1	95	3	0.2	2	5
13/11/2015	04	8	9	0.1	180	9.4	92	3	0.2	2	7
13/11/2015	05	7	10	0.1	247	8.8	92	3	0.2	2	7
13/11/2015	06	6	8	0.1	276	7.5	95	3	0.2	2	5
13/11/2015	07	6	8	0.1	258	7.2	95	5	0.2	2	4
13/11/2015	08	7	8	0.1	255	7.1	96	3	0.2	2	4
13/11/2015	09	6	10	0.1	160	8.5	90	3	0.2	2	4
13/11/2015	10	6	20	0.1	126	11	78	3	0.2	2	4
13/11/2015	11	6	30	0.1	120	13.3	73	3	0.2	2	4
13/11/2015	12	6	54	0.2	142	15.5	71	3	0.2	2	4
13/11/2015	13	8	64	0.8	117	17.3	67	3	0.1	2	7
13/11/2015	14	6	63	0.7	114	18.4	66	3	0.1	2	4
13/11/2015	15	15	56	0.3	132	16.3	77	3	0.1	2	12
13/11/2015	16	19	54	0.5	135	15.1	85	5	0.1	2	17
13/11/2015	17	18	48	0.3	134	14	92	3	0.1	2	16
13/11/2015	18	23	34	0.1	97	13.4	95	3	0.1	2	21
13/11/2015	19	23	30	0.1	79	13.3	96	3	0.1	2	22
13/11/2015	20	24	31	0.1	178	13.3	96	3	0.1	2	22
13/11/2015	21	22	21	0.1	169	13.2	96	3	0.1	2	21
13/11/2015	22	11	20	0.1	172	13	95	3	0.1	2	10
13/11/2015	23	6	23	0.1	227	12.8	93	3	0.1	2	5
14/11/2015	00	6	29	0.1	248	11.2	95	3	0.1	2	4
14/11/2015	01	6	26	0.1	239	10.1	96	3	0.1	2	4
14/11/2015	02	6	20	0.1	258	9.4	97	3	0.1	2	4
14/11/2015	03	6	16	0.1	242	8.9	98	3	0.1	2	4
14/11/2015	04	6	15	0.1	238	8.5	99	3	0.1	2	4
14/11/2015	05	6	13	0.1	242	8.1	100	3	0.1	2	4
14/11/2015	06	6	12	0.1	249	7.7	99	3	0.1	2	4
