FECHA	HORA	SO2	CO	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	°C	% H.R.	mb	W/m²	l/m²
14/01/2016	20	3	0.1	2	15	18	62	1.2	258	18.4	58	1021	0	0
14/01/2016	21	3	0.1	2	17	21	59	1	243	18	62	1021	0	0
14/01/2016	22	3	0.1	2	16	19	59	0.9	251	17.8	65	1021	0	0
14/01/2016	23	3	0.1	2	20	23	54	0.4	222	17.5	67	1021	0	0
15/01/2016	00	3	0.1	2	21	24	52	0.4	240	17.4	69	1022	0	0
15/01/2016	01	3	0.1	2	17	20	51	0.2	242	17.4	70	1021	0	0
15/01/2016	02	3	0.1	3	17	21	43	0.1	244	16.9	72	1021	0	0
15/01/2016	03	3	0.1	2	15	17	43	0.2	296	16.4	77	1021	0	0
15/01/2016	04	3	0.1	2	17	20	31	0.1	217	15.6	83	1021	0	0
15/01/2016	05	3	0.1	4	21	26	17	0.1	190	15	85	1021	0	0
15/01/2016	06	3	0.1	5	18	27	12	0.1	26	14.5		1021	0	0
15/01/2016	07	3	0.2	9	31	45	7	0.1	48	14.9		1022	0	0
15/01/2016	08	3	0.2	14	28	50	5	0.1	308	14.5		1022	0	0
15/01/2016	09	3	0.2	11	34	50	9	0.1	6	15.1	86	1023	0	0
15/01/2016	10	3	0.2	8	32	45	16	0.2	20	14.8	83	1023	3	0.5
15/01/2016	11	3	0.2	4	29	34	31	0.3	107	14.1	83	1024	11	0.6
15/01/2016	12	3	0.1	5	28	35	29	0.2	206	14.5	85	1024	56	0
15/01/2016	13	3	0.1	3	25	29	37	0.4	253	14.9	83	1024	113	0
15/01/2016	14	3	0.1	3	21	26	48	0.4	231	16.3	73	1023	261	0
15/01/2016	15	3	0.1	3	21	24	52	0.5	222	17.4	67	1023	224	0
15/01/2016	16	3	0.1	3	21	25	51	0.2	203	18.1	62	1023	179	0
15/01/2016	17	3	0.1	2	16	19	59	1.5	296	16.3	47	1025	24	0
15/01/2016	18	3	0.1	2	17	20	62	1.4	297	15.2	44	1026	0	0
15/01/2016	19	3	0.1	2	16	18	64	1.9	314	14.6	43	1027	0	0
15/01/2016	20	3	0.1	2	19	22	54	0.5	311	13	49	1028	0	0
15/01/2016	21	3	0.1	3	24	28	40	0.1	236	11.1	57	1029	0	0
15/01/2016	22	3	0.2	4	28	35	26	0.1	239	9.3	66	1029	0	0
15/01/2016	23	3	0.2	3	26	31	27	0.1	234	8.7	69	1030	0	0
16/01/2016	00	3	0.2	3	21	25	31	0.1	197	8	71	1031	0	0
16/01/2016	01	3	0.2	3	21	25	28	0.1	203	7.7	71	1031	0	0
16/01/2016	02	3	0.2	3	18	22	27	0.1	226	6.7	76	1031	0	0
16/01/2016	03	3	0.1	2	15	18	37	0.1	221	6.7	75	1032	0	0
16/01/2016	04	3	0.1	2	14	18	41	0.2	215	6.9	72	1032	0	0
16/01/2016	05	3	0.1	2	16	18	44	0.1	207	7.1	70	1031	0	0
16/01/2016	06	3	0.1	2	16	18	41	0.1	209	7	68	1032	0	0
16/01/2016	07	3	0.1	3	23	28	27	0.1	238	6.5	72	1032	0	0
16/01/2016	08	3	0.1	5	27	35	24	0.1	179	6.6	72	1034	0	0
16/01/2016	09	3	0.2	3	20	23	49	0.5	268	11	55	1034	86	0
16/01/2016	10	3	0.1	2	13	15	61	0.6	287	14.4	44	1035	250	0
16/01/2016	11	3	0.1	2	13	15	66	1.7	321	15.3	40	1035	442	0
16/01/2016	12	3	0.1	2	12	14	72	2.7	319	16	34	1035	524	0
16/01/2016	13	3	0.1	2	11	14	74	2.8	296	16.5	30	1034	431	0
16/01/2016	14	3	0.1	3	9	13	74	2.7	301	16.7	27	1033	387	0.2
16/01/2016	15	3	0.1	2	11	13	73	1.9	313	16.8	30	1033	275	0
16/01/2016	16	3	0.1	2	11	13	73	1.5	320	16.4	31	1034	199	0
16/01/2016	17	3	0.1	2	11	14	68	1	283	15	34	1026	43	0
16/01/2016	18	3	0.2	2	20	23	52	0.2	286	12.4	40	1027	0	0
16/01/2016	19	3	0.1	3	23	26	41	0.3	326	10.6	47	1028	0	0
16/01/2016	20	3	0.1	4	21	27	34	0.2	256	9.2	54	1029	0	0
16/01/2016	21	3	0.2	3	26	30	25	0.1	234	7.9	61	1029	0	0
16/01/2016	22	3	0.2	2	25	28	29	0.2	212	7.2	63	1030	0	0
16/01/2016	23	3	0.2	2	20	23	38	0.1	218	7.4	60	1032	0	0
17/01/2016	00	3	0.2	2	19	22	39	0.2	224	7.2	60	1033	0	0
17/01/2016	01	3	0.1	2	16	19	44	0.3	219	7.2	59	1032	0	0
17/01/2016	02	3	0.1	2	15	18	44	0.2	216	6.9	60	1032	0	0
17/01/2016	03	3	0.1	2	14	16	47	0.3	217	6.7	60	1032	0	0
17/01/2016	04	3	0.1	2	13	16	47	0.4	216	6.7	60	1032	0	0
17/01/2016	05	3	0.1	2	13	15	45	0.3	211	6.3	62	1031	0	0
17/01/2016	06	3	0.1	2	13	15	44	0.3	216	5.7	64	1031	0	0
17/01/2016	07	3	0.1	2	14	16	44	0.1	206	5.7	63	1031	0	0
17/01/2016	08	3	0.1	2	14	17	45	0.2	203	6.1	61	1031	1	0
17/01/2016	09	3	0.1	2	15	19	45	0.4	206	8.3	54	1032	114	0
17/01/2016	10	3	0.1	2	15	17	50	0.2	192	10.6	47	1031	164	0
17/01/2016	11	3	0.1	3	12	18	55	0.4	219	12.3	42	1031	323	0
17/01/2016	12	3	0.1	3	13	17	58	0.1	184	14.5	37	1031	349	0
17/01/2016	13	3	0.1	3	13	17	64	0.1	162	16.2	33	1029	433	0
17/01/2016	14	3	0.1	2	13	17	70	0.1	58	17	30	1029	285	0
17/01/2016	15	3	0.1	2	14	17	71	0.1	5	16.9	29	1028	148	0
17/01/2016	16	3	0.1	2	16	19	68	0.2	38	16.8	32	1027	138	0
17/01/2016	17	3	0.1	2	23	27	48	0.1	53	14	46	1027	8	0
17/01/2016	18	3	0.1	3	27	31	34	0.1	44	11.8	55	1027	0	0
17/01/2016	19	3	0.1	3	26	31	19	0.1	353	9.1	68	1027	0	0
17/01/2016	20	3	0.2	8	33	45	7	0.1	237	8.5	74	1027	0	0
17/01/2016	21	3	0.2	4	32	39	12	0.1	230	9.1	71	1027	0	0
17/01/2016	22	3	0.2	3	25	29	20	0.2	216	8.7	71	1027	0	0
17/01/2016	23	3	0.3	2	25	28	26	0.5	222	9.6	61	1027	0	0
18/01/2016	00	3	0.2	2	22	25	35	0.3	215	10.8	53	1026	0	0
18/01/2016	01	3	0.2	2	20	24	35	0.2	224	11.2	52	1026	0	0
18/01/2016	02	3	0.1	2	18	21	37	0.2	145	12.1	48	1025	0	0
18/01/2016	03	3	0.1	2	13	15	55	0.2	179	13.5	47	1025	0	0.2
18/01/2016	04	3	0.1	2	11	14	59	0.8	239	14.2	43	1026	0	0.2
18/01/2016	05	3	0.1	2	12	14	57	1	238	13.9	43	1026	0	0
18/01/2016	06	3	0.1	2	14	16	59	1	229	14.2	41	1025	0	0
18/01/2016	07	3	0.1	2	13	15	60	1.4	245	14.4	39	1025	0	0
18/01/2016	08	3	0.1	2	16	18	57	0.7	236	14.3	39	1026	0	0
18/01/2016	09	3	0.1	2	13	15	62	1.4	250	15.5	39	1026	97	0
18/01/2016	10	3	0.1	2	12	15	64	1	258	17.1	38	1025	244	0
18/01/2016	11	3	0.1	3	12	16	65	0.9	254	18.8	38	1025	432	0
18/01/2016	12	3	0.1	2	11	14	69	1.2	264	19.8	39	1024	396	0
18/01/2016	13	3	0.1	2	14	16	69	0.9	260	20.2	40	1023	321	0
18/01/2016	14	3	0.1	2	12	15	69	0.4	259	21.9	40	1022	353	0
18/01/2016	15	3	0.1	2	14	16	69	0.6	260	21.7	42	1021	326	0
18/01/2016	16	3	0.1	2	13	16	67	1.1	259	19.8	47	1022	210	0
18/01/2016	17	3	0.1	2	14	16	63	0.2	263	18.5	52	1022	56	0
18/01/2016	18	3	0.1	2	18	20	52	0.1	310	16.9	59	1023	0	0
18/01/2016	19	3	0.1	2	24	27	44	0.7	293	16.8	60	1023	0	0
18/01/2016	20	3	0.1	2	13	15	65	0.7	264	16.8	57	1024	0	0
18/01/2016	21	3	0.1	2	12	14	62	0.6	267	16.1	60	1024	0	0
18/01/2016	22	3	0.1	2	12	15	58	0.5	264	15.5	63	1023	0	0
18/01/2016	23	3	0.1	2	13	15	56	0.5	265	14.9	65	1024	0	0
19/01/2016	00	3	0.1	2	13	15	55	0.6	263	14.6	65	1023	0	0
19/01/2016	01	3	0.1	2	13	16	53	0.2	262	14.2	67	1023	0	0
19/01/2016	02	3	0.1	2	12	15	51	0.2	251	14	67	1023	0	0
19/01/2016	03	3	0.1	2	14	17	47	0.2	251	12.6	71	1023	0	0
19/01/2016	04	3	0.1	2	15	16	47	0.3	256	12	72	1024	0	0
19/01/2016	05	3	0.1	2	17	19	39	0.1	229	11.2	74	1023	0	0
19/01/2016	06	3	0.1	2	20	24	31	0.2	189	10.3	78	1024	0	0
19/01/2016	07	3	0.1	5	27	35	17	0.2	221	9.6	79	1024	0	0
19/01/2016	08	3	0.2	17	37	63	8	0.2	207	9	83	1024	0	0
19/01/2016	09	3	0.2	8	34	46	21	0.5	213	10.9	77	1025	55	0
19/01/2016	10	3	0.2	4	26	32	40	0.9	227	14.4	62	1025	222	0
19/01/2016	11	3	0.1	3	17	21	55	0.9	232	16.9	51	1025	405	0
19/01/2016	12	3	0.1	2	15	18	64	0.5	237	18.9	42	1025	499	0
19/01/2016	13	3	0.1	2	14	17	70	0.4	242	20.1	36	1024	426	0
19/01/2016	14	3	0.1	2	12	15	73	0.3	266	20.9	34	1023	341	0
19/01/2016	15	3	0.1	2	13	16	73	0.3	316	20.1	35	1023	200	0
19/01/2016	16	3	0.1	2	14	16	71	0.1	322	19.2	38	1023	103	0
19/01/2016	17	3	0.1	2	17	19	58	0.1	345	17.2	45	1023	10	0
19/01/2016	18	3	0.1	6	35	44	28	0.1	355	15.8	52	1024	0	0
19/01/2016	19	3	0.2	16	46	69	7	0.1	170	14.3	60	1024	0	0
19/01/2016	20	3	0.3	13	42	63	8	0.1	216	13.3	66	1024	0	0
19/01/2016	21	3	0.2	4	30	35	27	0.3	237	13.7	63	1025	0	0
19/01/2016	22	3	0.2	2	30	33	27	0.3	235	13.7	62	1026	0	0
19/01/2016	23	3	0.2	2	27	30	29	0.2	229	13.7	62	1026	0	0
20/01/2016	00	3	0.1	2	27	30	28	0.3	228	13.6	62	1024	0	0
20/01/2016	01	3	0.1	2	24	27	31	0.1	233	13.1	65	1022	0	0
20/01/2016	02	3	0.1	2	22	25	29	0.2	231	12.6	67	1021	0	0
20/01/2016	03	3	0.1	2	20	23	32	0.3	229	12.2	69	1021	0	0
20/01/2016	04	3	0.1	2	19	23	29	0.2	232	11.1	72	1021	0	0
20/01/2016	05	3	0.1	2	20	23	24	0.1	237	10	77	1021	0	0
20/01/2016	06	3	0.1	2	24	27	23	0.2	233	9.7	79	1021	0	0
20/01/2016	07	3	0.1	7	30	40	13	0.3	232	9	81	1022	0	0
20/01/2016	08	3	0.3	7	34	45	15	0.3	227	9.3	81	1023	0	0
20/01/2016	09	3	0.2	8	34	47	20	0.1	214	11.5	75	1023	74	0
20/01/2016	10	3	0.2	6	30	40	32	0.2	201	14.3	65	1021	195	0
20/01/2016	11	3	0.1	4	24	29	47	0.4	219	17	56	1022	434	0
20/01/2016	12	3	0.1	2	14	17	64	0.5	255	19.1	49	1021	520	0
20/01/2016	13	4	0.1	2	13	16	70	0.5	241	19.6	45	1019	456	0
20/01/2016	14	3	0.1	2	13	15	72	0.4	234	20.4	43	1018	360	0
20/01/2016	15	3	0.1	2	13	16	74	0.2	214	21	41	1018	300	0
20/01/2016	16	3	0.1	3	13	16	75	0.2	284	20.7	41	1018	120	0
20/01/2016	17	4	0.1	2	28	31	54	0.5	29	17.5	56	1018	3	0
20/01/2016	18	3	0.1	2	27	29	53	0.2	7	14.9	69	1019	0	0
20/01/2016	19	3	0.2	3	34	38	25	0.1	342	13.7	78	1020	0	0
20/01/2016	20	3	0.2	3	42	47	11	0.1	298	12.8	82	1022	0	0
20/01/2016	21	4	0.2	15	43	66	4	0.1	217	11.9	85	1022	0	0
20/01/2016	22	4	0.2	12	37	55	5	0.1	208	10.9	87	1022	0	0
20/01/2016	23	3	0.3	10	28	43	4	0.1	232	9.7	87	1021	0	0
21/01/2016	00	3	0.3	8	26	38	4	0.1	210	9	89	1021	0	0
21/01/2016	01	3	0.3	7	20	31	5	0.1	232	8.2		1021	0	0
21/01/2016	02	3	0.3	4	21	28	8	0.1	211	8.1		1021	0	0
21/01/2016	03	4	0.2	4	19	25	10	0.1	215	8.1		1021	0	0
21/01/2016	04	3	0.2	3	17	21	17	0.1	211	8.4		1022	0	0
21/01/2016	05	3	0.1	3	18	22	25	0.1	213	9.4	89	1022	0	0
21/01/2016	06	3	0.1	3	20	25	25	0.2	214	9.6	84	1022	0	0
21/01/2016	07	3	0.1	4	25	31	22	0.4	216	9.7	82	1022	0	0
21/01/2016	08	3	0.2	4	27	33	22	0.5	218	10.3	80	1023	0	0
21/01/2016	09	3	0.2	6	25	35	23	0.4	211	12.2	74	1023	73	0
21/01/2016	10	3	0.3	5	27	35	34	0.3	196	15.4	64	1023	210	0
21/01/2016	11	3	0.2	3	21	25	45	0.4	208	18.3	55	1024	428	0
21/01/2016	12	3	0.1	3	20	23	49	0.3	222	20.3	49	1023	482	0
21/01/2016	13	3	0.1	2	16	18	61	0.2	291	21.2	45	1023	359	0
21/01/2016	14	3	0.1	2	14	17	63	0.4	259	21.3	44	1022	300	0
21/01/2016	15	3	0.1	2	16	18	62	0.1	214	20.8	46	1022	132	0
21/01/2016	16	3	0.1	2	16	19	64	0.4	228	21.5	45	1022	224	0
21/01/2016	17	3	0.1	3	26	30	47	0.2	230	19.4	52	1023	11	0
21/01/2016	18	3	0.2	4	34	40	29	0.2	230	16.6	61	1024	0	0
21/01/2016	19	4	0.3	5	40	48	14	0.1	232	14.1	70	1024	0	0
21/01/2016	20	4	0.3	3	36	40	12	0.1	288	12.4	76	1025	0	0
21/01/2016	21	4	0.3	6	42	52	7	0.1	272	12.4	77	1026	0	0
21/01/2016	22	4	0.3	18	36	63	5	0.1	221	10.9	84	1027	0	0
21/01/2016	23	4	0.3	11	30	47	5	0.1	214	9.8	86	1027	0	0
22/01/2016	00	4	0.4	5	25	32	7	0.1	222	8.8	87	1027	0	0
22/01/2016	01	4	0.3	4	26	32	9	0.1	226	9	87	1027	0	0
22/01/2016	02	4	0.2	3	24	29	14	0.3	225	9.6	85	1027	0	0
22/01/2016	03	3	0.2	2	21	24	27	0.3	225	10.9	82	1028	0	0
22/01/2016	04	3	0.2	2	19	22	29	0.4	226	10.8	83	1028	0	0
22/01/2016	05	3	0.1	2	21	24	21	0.3	226	10	85	1028	0	0
22/01/2016	06	3	0.1	3	20	24	24	0.3	226	10.3	86	1028	0	0
22/01/2016	07	3	0.1	3	22	26	21	0.4	224	10.4	86	1029	0	0
22/01/2016	08	3	0.1	5	27	34	15	0.4	225	10.6	87	1029	1	0
22/01/2016	09	3	0.1	7	27	37	20	0.4	218	13.3	82	1030	87	0
22/01/2016	10	3	0.1	6	25	34	32	0.1	200	16.9	70	1030	215	0
22/01/2016	11	3	0.1	2	22	25	50	0.1	197	20.1	59	1030	429	0
22/01/2016	12	3	0.1	2	17	20	57	0.1	231	22.2	53	1030	489	0
22/01/2016	13	3	0.1	2	13	15	62	0.5	257	22	53	1029	296	0
22/01/2016	14	3	0.1	2	13	15	61	0.3	267	22.6	52	1029	295	0
22/01/2016	15	3	0.1	2	12	15	60	0.3	264	22.3	53	1029	182	0
22/01/2016	16	3	0.1	2	13	15	54	0.1	268	21.6	57	1029	60	0
22/01/2016	17	3	0.1	2	29	32	31	0.1	3	19.8	65	1030	2	0
22/01/2016	18	3	0.1	8	42	54	9	0.1	269	18.1	73	1030	0	0
22/01/2016	19	3	0.1	9	42	56	8	0.1	306	16.2	79	1031	0	0
22/01/2016	20	3	0.1	10	38	54	7	0.1	294	15	83	1032	0	0
22/01/2016	21	3	0.3	21	42	75	4	0.1	94	14.3	86	1032	0	0
22/01/2016	22	4	0.2	19	28	57	4	0.1	259	12.6	87	1033	0	0
22/01/2016	23	4	0.3	19	27	57	4	0.1	183	12.3	90	1033	0	0
23/01/2016	00	4	0.3	21	22	54	4	0.1	261	11.1	90	1033	0	0
23/01/2016	01	4	0.3	22	23	56	4	0.1	249	11.3	91	1033	0	0
23/01/2016	02	3	0.2	10	21	36	4	0.1	242	11	91	1033	0	0
23/01/2016	03	3	0.2	11	17	34	4	0.1	279	9.9	91	1033	0	0
23/01/2016	04	3	0.1	11	18	34	4	0.1	252	9.9	92	1033	0	0
23/01/2016	05	3	0.1	14	18	40	3	0.1	255	9.6		1034	0	0
23/01/2016	06	3	0.2	9	16	30	4	0.1	283	9.5		1034	0	0
23/01/2016	07	3	0.2	21	16	48	3	0.1	281	9.2		1035	0	0
23/01/2016	08	3	0.2	14	17	39	4	0.1	247	9.9		1035	0	0
23/01/2016	09	3	0.4	12	22	41	9	0.1	232	12.2		1035	41	0
23/01/2016	10	3	0.3	9	22	35	15	0.1	235	14.8	87	1036	132	0
23/01/2016	11	3	0.2	4	20	26	27	0.1	238	17.3	75	1036	263	0
23/01/2016	12	3	0.1	3	19	24	35	0.1	231	20	66	1036	379	0
23/01/2016	13	3	0.1	3	16	20	46	0.1	7	21.2	61	1035	320	0
23/01/2016	14	3	0.1	2	18	22	49	0.1	81	21.5	59	1034	236	0
23/01/2016	15	3	0.1	2	20	23	51	0.4	53	21.4	63	1033	200	0
23/01/2016	16	3	0.1	2	22	25	44	0.6	46	19.7	75	1033	107	0
23/01/2016	17	3	0.1	3	27	31	29	0.1	15	18.9	80	1033	21	0
23/01/2016	18	3	0.1	4	33	39	12	0.1	358	16.5	87	1033	0	0
23/01/2016	19	3	0.2	4	31	37	9	0.1	332	14.8	91	1034	0	0
23/01/2016	20	3	0.2	4	30	36	7	0.1	338	13.7	92	1035	0	0
23/01/2016	21	3	0.3	11	27	43	4	0.1	242	12.7		1035	0	0
23/01/2016	22	3	0.4	15	26	48	5	0.1	222	12.4		1035	0	0
23/01/2016	23	3	0.5	11	22	39	5	0.1	225	11.9		1034	0	0
24/01/2016	00	3	0.6	9	24	38	6	0.2	233	12.1		1034	0	0.2
24/01/2016	01	3	0.4	5	25	34	7	0.2	230	12.5		1034	0	0
24/01/2016	02	3	0.3	4	22	28	8	0.2	229	12.4		1034	0	0
24/01/2016	03	3	0.3	5	18	24	9	0.1	252	11.7		1033	0	0
24/01/2016	04	3	0.3	4	17	23	5	0.1	247	10.2		1034	0	0
24/01/2016	05	3	0.2	4	16	22	6	0.1	255	9.9		1034	0	0
24/01/2016	06	3	0.2	4	14	20	7	0.1	269	9.9		1034	0	0
24/01/2016	07	3	0.2	8	7	19	4	0.1	338	8.9		1034	0	0
24/01/2016	08	3	0.2	20	10	41	4	0.1	68	9.4		1035	0	0
24/01/2016	09	3	0.2	21	13	45	5	0.1	178	10.9		1035	76	0
24/01/2016	10	3	0.2	6	16	24	17	0.1	207	13.9	92	1036	120	0
24/01/2016	11	3	0.2	4	17	23	28	0.1	210	16.7	83	1036	306	0
24/01/2016	12	3	0.1	3	18	23	37	0.2	51	18.9	72	1036	417	0
24/01/2016	13	3	0.1	4	23	30	40	0.7	46	19.6	73	1035	432	0
24/01/2016	14	3	0.1	4	22	27	46	1.1	46	19.3	75	1034	323	0.2
24/01/2016	15	4	0.1	2	21	24	55	0.9	46	19.8	73	1033	262	0
24/01/2016	16	3	0.1	2	20	22	53	1.2	42	18.7	79	1033	157	0
24/01/2016	17	3	0.1	2	20	23	53	0.8	54	17.3	83	1033	23	0
24/01/2016	18	3	0.1	2	22	24	41	0.1	19	16.4	86	1034	0	0
24/01/2016	19	3	0.1	2	27	30	30	0.1	129	16		1034	0	0
24/01/2016	20	3	0.1	2	21	24	36	0.1	184	15.9		1035	0	0
24/01/2016	21	3	0.2	2	20	24	34	0.1	141	15.8		1035	0	0
24/01/2016	22	3	0.2	2	20	22	33	0.1	165	15.8		1034	0	0
24/01/2016	23	3	0.2	3	21	25	19	0.1	254	15.7		1034	0	0
25/01/2016	00	3	0.3	3	19	24	17	0.1	223	15.6		1034	0	0
25/01/2016	01	3	0.3	3	17	22	17	0.1	174	15.6		1034	0	0
25/01/2016	02	3	0.2	3	17	21	20	0.1	234	15.7		1033	0	0
25/01/2016	03	3	0.2	3	16	21	23	0.1	175	15.8		1033	0	0
25/01/2016	04	3	0.2	4	18	24	24	0.1	208	15.7		1033	0	0
25/01/2016	05	3	0.1	4	21	27	17	0.1	251	15.7		1033	0	0
25/01/2016	06	3	0.2	4	19	26	17	0.1	241	15.1		1033	0	0
25/01/2016	07	3	0.1	5	21	28	19	0.2	226	14.9	89	1033	0	0
25/01/2016	08	3	0.2	5	25	32	16	0.2	219	14.7	87	1033	0	0
25/01/2016	09	3	0.2	6	25	34	20	0.2	219	15.5	84	1033	96	0
25/01/2016	10	3	0.3	7	26	37	25	0.2	228	16.7	78	1034	202	0
25/01/2016	11	3	0.2	3	22	26	44	0.1	190	18.5	72	1034	400	0
25/01/2016	12	3	0.2	3	21	26	50	0.2	59	19.6	68	1033	469	0
25/01/2016	13	3	0.2	3	21	25	56	0.3	52	20.4	67	1032	447	0
25/01/2016	14	3	0.2	2	19	22	67	1.1	51	20.4	69	1031	332	0
25/01/2016	15	3	0.2	2	20	23	68	1.5	49	19.7	71	1031	277	0
25/01/2016	16	3	0.2	2	21	24	64	1.4	45	19.2	74	1030	190	0
25/01/2016	17	3	0.2	2	22	25	60	1.2	47	17.8	80	1031	24	0
25/01/2016	18	3	0.2	2	25	27	49	0.5	35	16.2	87	1031	0	0
25/01/2016	19	3	0.2	2	27	30	31	0.3	355	14.9	91	1032	0	0
25/01/2016	20	3	0.2	4	41	47	13	0.1	354	15.1	92	1033	0	0
25/01/2016	21	3	0.2	5	35	43	13	0.1	239	14.6		1033	0	0
25/01/2016	22	3	0.2	4	26	32	17	0.1	231	14.7		1033	0	0
25/01/2016	23	3	0.2	3	24	29	13	0.1	268	14.9		1033	0	0
26/01/2016	00	3	0.2	4	19	26	10	0.1	328	14.6		1033	0	0
26/01/2016	01	3	0.3	4	19	25	11	0.1	266	14.8		1033	0	0
26/01/2016	02	3	0.3	5	20	27	10	0.1	261	15.1		1033	0	0
26/01/2016	03	3	0.3	5	20	26	9	0.1	259	15.1		1032	0	0
26/01/2016	04	3	0.3	3	19	24	22	0.1	214	15.4		1032	0	0
26/01/2016	05	3	0.2	3	19	23	28	0.1	210	15.5	91	1032	0	0
26/01/2016	06	3	0.1	3	22	27	16	0.1	4	15.3	90	1032	0	0
26/01/2016	07	3	0.2	7	30	40	6	0.1	48	15.3	91	1033	0	0
26/01/2016	08	3	0.2	16	27	51	4	0.1	325	15.3	91	1033	0	0
26/01/2016	09	3	0.2	18	32	59	5	0.1	339	15.4	91	1033	0	0
26/01/2016	10	3	0.2	22	36	69	7	0.1	47	16	89	1033	11	0
26/01/2016	11	3	0.2	9	30	43	17	0.1	18	16.5	85	1034	51	0
26/01/2016	12	3	0.1	4	29	35	26	0.1	317	17.2	81	1034	62	0
26/01/2016	13	4	0.2	7	33	44	24	0.1	311	17.8	78	1033	90	0
26/01/2016	14	3	0.1	4	32	38	32	0.1	318	18.2	75	1032	119	0
26/01/2016	15	3	0.1	3	26	30	44	0.1	35	18.5	74	1031	78	0
26/01/2016	16	3	0.1	3	28	33	44	0.3	66	18.2	75	1031	79	0
26/01/2016	17	3	0.1	4	35	41	30	0.2	67	17.7	76	1031	40	0
26/01/2016	18	3	0.2	9	47	61	10	0.1	66	16.1	82	1031	0	0
26/01/2016	19	3	0.2	14	43	65	6	0.1	32	14.8	86	1032	0	0
26/01/2016	20	3	0.2	21	33	65	4	0.1	209	13.5	89	1032	0	0
26/01/2016	21	3	0.2	15	26	49	4	0.1	303	13	91	1032	0	0
26/01/2016	22	3	0.3	19	28	56	4	0.1	192	13.5	91	1032	0	0
26/01/2016	23	3	0.4	22	31	65	4	0.1	282	14	91	1032	0	0
27/01/2016	00	3	0.4	14	32	53	4	0.1	276	14.1	91	1032	0	0
27/01/2016	01	3	0.4	11	26	43	4	0.1	251	13.8	92	1032	0	0
27/01/2016	02	3	0.4	11	23	40	4	0.1	245	13.8	92	1031	0	0
27/01/2016	03	3	0.4	7	22	33	4	0.1	236	13.8		1031	0	0
27/01/2016	04	3	0.3	7	19	29	5	0.1	115	13.7		1031	0	0
27/01/2016	05	3	0.3	7	17	28	4	0.1	238	13.8		1031	0	0
27/01/2016	06	3	0.1	6	16	25	4	0.1	317	13.7		1031	0	0
27/01/2016	07	3	0.2	9	15	29	4	0.1	251	13.8		1031	0	0
27/01/2016	08	3	0.1	17	19	45	4	0.1	242	14.1		1032	0	0
27/01/2016	09	3	0.1	18	18	45	4	0.1	325	14.5		1032	4	0
27/01/2016	10	3	0.2	16	22	47	8	0.1	244	15.9	90	1032	73	0
27/01/2016	11	3	0.2	8	23	35	20	0.1	231	17.4	81	1032	156	0
27/01/2016	12	4	0.1	4	21	26	41	0.1	229	19.5	68	1031	398	0
27/01/2016	13	4	0.1	2	16	19	64	0.2	208	21	61	1030	432	0
27/01/2016	14	3	0.1	2	14	16	74	0.1	197	21.9	56	1029	319	0
27/01/2016	15	3	0.1	2	9	9	71	0.5	79	21.5	59	1028	285	0
27/01/2016	16	4	0.1	2	13	13	64	0.9	56	20.2	66	1028	185	0
27/01/2016	17	4	0.1	2	21	21	47	0.3	50	19	70	1028	32	0
27/01/2016	18	3	0.1	2	32	32	28	0.2	53	17.1	78	1028	0	0
27/01/2016	19	3	0.1	2	23	24	22	0.1	261	14.8	85	1028	0	0
27/01/2016	20	3	0.2	8	27	39	10	0.1	189	13.6	89	1029	0	0
27/01/2016	21	3	0.2	7	26	37	8	0.1	231	12.9	91	1029	0	0
27/01/2016	22	3	0.2	4	25	31	10	0.1	187	12.9		1029	0	0
27/01/2016	23	3	0.1	3	18	22	13	0.1	256	12.5	91	1029	0	0
28/01/2016	00	3	0.2	4	17	21	6	0.1	225	11	91	1029	0	0
28/01/2016	01	3	0.2	4	18	24	8	0.1	233	11	92	1029	0	0
28/01/2016	02	3	0.1	2	11	12	21	0.3	220	12.1	90	1029	0	0
28/01/2016	03	3	0.1	2	8	9	26	0.4	221	12.6	87	1029	0	0
28/01/2016	04	3	0.1	2	8	8	25	0.2	207	12.3	86	1028	0	0
28/01/2016	05	3	0.1	2	9	9	24	0.3	225	12	85	1029	0	0
28/01/2016	06	3	0.1	2	9	10	21	0.4	224	11.5	86	1029	0	0
28/01/2016	07	3	0.1	3	13	16	15	0.2	229	11	87	1029	0	0
28/01/2016	08	3	0.1	5	19	27	10	0.1	220	11.2	86	1029	4	0
28/01/2016	09	3	0.1	5	18	25	19	0.2	209	13.6	81	1030	130	0
28/01/2016	10	3	0.1	3	12	16	29	0.3	198	15.9	71	1030	191	0
28/01/2016	11	3	0.1	3	5	10	37	0.6	220	17.8	65	1031	356	0
28/01/2016	12	3	0.1	2	4	6	49	0.4	226	19.9	58	1030	458	0
28/01/2016	13	3	0.1	2	4	6	59	0.3	232	21.7	51	1029	479	0
28/01/2016	14	3	0.1	2	4	6	69	0.3	272	22.9	45	1028	339	0
28/01/2016	15	3	0.1	2	4	6	72	0.4	341	22.8	44	1028	297	0
28/01/2016	16	3	0.1	2	4	6	69	0.1	40	22.5	44	1027	140	0
28/01/2016	17	3	0.1	2	16	17	45	0.1	103	21.1	51	1027	39	0
