FECHA	HORA	SO2	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		�g/m�	�g/m�	�g/m�	�g/m�	�g/m�	m/s	grados	�C	% H.R.	mb	W/m�	l/m�
24/07/2016	06	6	1	6	7	55	1.3	308	23	60	997	21	0
24/07/2016	07	5	2	6	8	47	1.6	313	24.9	52	997	159	0
24/07/2016	08	7	2	5	7	54	1	356	27.6	41	997	434	0
24/07/2016	09	7	4	17	20	63	1	106	29	42	997	596	0
24/07/2016	10	4	4	12	16	76	1.8	127	29.8	44	997	727	0
24/07/2016	11	3	2	7	9	97	2.7	131	30.5	47	997	811	0
24/07/2016	12	3	2	6	8	109	3.7	128	30.5	50	997	872	0
24/07/2016	13	3	2	6	7	107	4.4	129	30.8	43	996	873	0
24/07/2016	14	3	2	5	7	108	4.4	128	30.9	43	996	821	0
24/07/2016	15	3	2	5	7	106	4.2	132	30.8	45	995	671	0
24/07/2016	16	3	2	5	7	106	3.4	134	30.9	42	995	583	0
24/07/2016	17	3	2	5	7	107	3.3	131	30.1	45	995	382	0
24/07/2016	18	3	2	6	8	108	3.2	127	29.4	43	995	236	0
24/07/2016	19	3	2	8	10	104	2.5	127	28.3	45	996	83	0
24/07/2016	20	3	2	8	10	99	1.5	122	26.8	54	996	6	0
24/07/2016	21	4	2	10	12	81	0.4	232	25.3	61	997	1	0
24/07/2016	22	6	2	11	12	61	1.1	240	24.3	62	997	1	0
24/07/2016	23	7	2	10	11	73	1.8	278	25.5	55	997	1	0
25/07/2016	00	7	2	9	10	81	1.8	301	26.3	51	997	1	0
25/07/2016	01	7	2	7	8	83	2	300	26.6	49	996	1	0
25/07/2016	02	6	2	5	7	78	1	277	25.8	52	996	1	0
25/07/2016	03	6	2	5	7	64	0.2	9	24	60	996	1	0
25/07/2016	04	6	2	7	8	55	0.8	235	22.6	63	996	1	0
25/07/2016	05	6	2	6	8	59	0.6	214	22.4	61	997	2	0
25/07/2016	06	7	2	10	12	61	1.2	263	23	59	997	22	0
25/07/2016	07	6	2	12	14	60	2.1	324	25.4	54	997	150	0
25/07/2016	08	7	2	10	11	71	1.3	6	28	44	997	430	0
25/07/2016	09	10	5	28	33	79	0.9	59	29.6	41	997	598	0
25/07/2016	10	4	5	23	29	90	1.2	122	31.2	38	997	729	0
25/07/2016	11	3	3	14	17	110	2.4	130	32.1	39	997	816	0
25/07/2016	12	3	2	8	10	118	3	123	32	44	997	872	0
25/07/2016	13	3	2	6	8	118	3.4	123	31.7	50	996	868	0
25/07/2016	14	3	2	8	9	120	4.1	126	31.8	42	996	709	0
25/07/2016	15	3	2	8	10	119	4.4	130	30.7	41	996	530	0
25/07/2016	16	3	2	8	10	110	3.7	117	29	50	996	194	0
25/07/2016	17	3	2	8	9	106	3.3	110	29	49	995	175	0
25/07/2016	18	3	2	11	13	104	2.3	111	28.5	51	995	75	0
25/07/2016	19	3	2	10	12	101	1.4	110	27.7	56	996	30	0
25/07/2016	20	3	2	10	12	95	0.5	175	26.7	62	996	4	0
25/07/2016	21	3	2	15	17	73	1.3	268	25.8	64	997	1	0
25/07/2016	22	4	2	16	18	65	1.1	257	25.8	62	997	1	0
25/07/2016	23	3	2	17	19	63	1.3	295	25.6	58	997	1	0
26/07/2016	00	4	2	15	16	67	1	281	25.4	52	997	1	0
26/07/2016	01	3	2	11	12	61	0.8	241	24.1	52	997	1	0
26/07/2016	02	3	2	9	11	59	0.4	243	23.7	51	996	1	0
26/07/2016	03	3	2	12	14	46	1	251	22.2	58	996	1	0
26/07/2016	04	3	2	10	12	44	1.2	245	21.7	60	996	1	0
26/07/2016	05	3	2	11	13	47	0.7	217	22.1	59	997	2	0
26/07/2016	06	3	2	15	17	52	1.1	254	23.3	56	997	24	0
26/07/2016	07	4	3	17	19	61	1.8	321	25.6	48	997	137	0
26/07/2016	08	4	3	15	17	82	2	24	27.3	60	997	412	0
26/07/2016	09	8	6	29	34	77	1	86	29.2	55	998	570	0
26/07/2016	10	8	5	23	28	86	1.2	123	30.7	51	998	699	0
26/07/2016	11	6	4	18	22	100	1.9	138	31.9	51	997	797	0
26/07/2016	12	8	4	20	23	105	2.3	126	31.9	50	997	808	0
26/07/2016	13	10	3	17	20	112	2.6	136	32	53	997	784	0
26/07/2016	14	5	2	7	9	118	2.7	131	31.4	56	996	723	0
26/07/2016	15	4	2	7	8	111	2.6	125	31.2	62	996	617	0
26/07/2016	16	4	2	7	8	120	3.4	128	30.7	55	996	500	0
26/07/2016	17	3	2	7	9	109	2.7	127	30.7	44	996	326	0
26/07/2016	18	3	2	6	8	109	2.3	124	29.5	51	995	177	0
26/07/2016	19	3	2	7	9	107	1.4	120	28.5	54	995	60	0
26/07/2016	20	3	2	8	10	100	0.5	139	27.2	62	995	5	0
26/07/2016	21	3	2	19	21	67	0.5	246	25.8	69	996	1	0
26/07/2016	22	3	2	14	16	66	1.7	278	25.6	66	996	1	0
26/07/2016	23	3	2	13	15	58	1.4	251	24.8	69	996	1	0
27/07/2016	00	3	2	12	14	62	1	278	24.6	67	996	1	0
27/07/2016	01	3	2	10	12	57	1	239	23.6	68	996	1	0
27/07/2016	02	3	2	8	10	61	1	257	23.6	65	996	1	0
27/07/2016	03	3	2	7	9	62	1.1	241	23	64	996	1	0
27/07/2016	04	3	2	8	9	58	1	231	22.6	65	996	1	0
27/07/2016	05	3	2	11	12	54	1.7	241	22.3	68	996	2	0
27/07/2016	06	3	2	15	17	54	0.5	262	23.1	67	996	26	0
27/07/2016	07	3	3	16	19	55	0.8	257	25.2	60	996	136	0
27/07/2016	08	6	4	22	25	73	0.6	22	27.6	58	996	302	0
27/07/2016	09	12	5	31	37	79	0.9	27	28.7	58	996	374	0
27/07/2016	10	15	4	29	33	82	1	157	29.4	57	997	432	0
27/07/2016	11	7	3	16	19	95	1.9	126	28.9	67	997	364	0
27/07/2016	12	5	2	9	11	105	1.9	151	29	68	997	524	0
27/07/2016	13	5	2	7	9	112	2.7	126	30.1	59	996	844	0
27/07/2016	14	4	2	6	8	117	2.9	125	30.9	50	996	706	0
27/07/2016	15	4	2	5	7	117	2.6	130	31.6	43	996	576	0
27/07/2016	16	4	2	7	9	111	2.4	129	30.4	41	995	209	0
27/07/2016	17	4	2	7	9	110	1.4	132	29.7	42	995	79	0
27/07/2016	18	3	2	7	9	107	0.7	143	28.7	52	995	57	0
27/07/2016	19	3	2	10	12	105	1.3	126	28	64	995	71	0
27/07/2016	20	3	2	9	11	104	0.5	126	27.2	60	995	6	0
27/07/2016	21	3	2	19	21	65	1.1	260	25.6	68	996	1	0
27/07/2016	22	3	2	12	14	66	1	269	25.5	67	996	1	0
27/07/2016	23	3	2	9	11	63	1.1	246	24.7	64	996	1	0
28/07/2016	00	3	2	8	9	56	0.6	250	23.6	64	996	1	0
28/07/2016	01	3	2	6	8	67	1.6	252	23.6	58	996	1	0
28/07/2016	02	3	2	5	6	72	0.6	271	23.6	57	996	1	0
28/07/2016	03	3	2	5	6	70	0.4	298	23.1	59	996	1	0
28/07/2016	04	3	2	6	8	72	0.5	256	23	59	996	1	0
28/07/2016	05	3	2	7	9	67	0.4	226	22.5	61	996	2	0
28/07/2016	06	3	2	10	12	58	0.5	223	22.1	63	996	24	0
28/07/2016	07	3	2	12	14	60	0.4	247	25.1	54	997	129	0
28/07/2016	08	4	3	19	23	71	0.5	19	27.6	57	997	386	0
28/07/2016	09	10	9	39	48	69	0.9	125	29.3	55	997	553	0
28/07/2016	10	4	4	18	22	102	2.4	115	29.9	56	997	670	0
28/07/2016	11	3	2	8	10	117	3	125	30.3	58	997	760	0
28/07/2016	12	3	2	6	8	120	2.8	133	31.1	54	997	837	0
28/07/2016	13	3	2	5	7	119	2.7	135	31.8	45	996	844	0
28/07/2016	14	3	2	5	6	117	3.5	131	31.5	47	996	783	0
28/07/2016	15	3	2	5	7	116	3.7	129	31.2	49	995	694	0
28/07/2016	16	3	2	5	7	115	3.6	126	30.6	52	995	555	0
28/07/2016	17	3	2	6	8	105	3.1	123	30	55	995	387	0
28/07/2016	18	3	2	8	9	102	2.6	129	29.1	62	995	211	0
28/07/2016	19	3	2	7	9	105	1.6	129	28.1	68	995	67	0
28/07/2016	20	3	2	10	11	105	1.2	120	26.9	76	995	5	0
28/07/2016	21	4	2	9	11	89	0.2	147	26.3	81	995	1	0
28/07/2016	22	4	2	15	17	64	0.8	270	25.7	81	995	1	0
28/07/2016	23	5	2	11	13	51	1.3	250	25	80	995	1	0
29/07/2016	00	4	2	9	10	42	1.5	247	24.2	80	995	1	0
29/07/2016	01	4	2	7	8	52	0.7	254	24.4	70	995	1	0
29/07/2016	02	5	2	6	7	57	0.8	251	24.1	65	995	1	0
29/07/2016	03	5	2	5	6	54	1.1	244	23.4	65	995	1	0
29/07/2016	04	5	2	5	7	53	0.9	255	22.8	63	995	1	0
29/07/2016	05	4	2	7	9	49	0.8	256	22.2	63	995	2	0
29/07/2016	06	5	3	16	19	47	0.7	248	22.5	60	995	21	0
29/07/2016	07	5	2	13	15	54	0.5	216	25.4	53	995	119	0
29/07/2016	08	8	4	20	24	56	0.3	84	28.3	54	995	399	0
29/07/2016	09	11	6	24	30	70	0.9	108	29.6	50	995	569	0
29/07/2016	10	4	3	14	16	99	2.2	116	30.3	55	995	700	0
29/07/2016	11	3	2	9	11	108	2.6	133	31.3	57	995	790	0
29/07/2016	12	3	2	7	9	110	3.4	124	31.2	58	995	847	0
29/07/2016	13	3	2	9	11	115	3.9	127	31.8	50	994	847	0
29/07/2016	14	3	2	8	10	112	3.6	136	32.9	38	994	797	0
29/07/2016	15	3	2	7	9	114	3.4	136	32.9	32	993	707	0
29/07/2016	16	3	2	7	9	109	4.3	124	31.9	36	993	568	0
29/07/2016	17	3	2	8	9	115	3.8	122	30.7	46	993	383	0
29/07/2016	18	3	2	7	9	112	1.7	135	29.7	52	994	175	0
29/07/2016	19	3	2	6	8	104	1.1	133	29.1	56	993	71	0
29/07/2016	20	3	2	11	12	95	1	127	27.5	65	993	5	0
29/07/2016	21	3	2	19	21	70	0.3	246	26.4	70	994	1	0
29/07/2016	22	3	2	15	17	59	1.2	241	25.5	70	994	1	0
29/07/2016	23	3	2	13	15	57	1.1	252	24.9	68	994	1	0
30/07/2016	00	3	2	10	12	60	1.1	245	24.1	63	994	1	0
30/07/2016	01	3	2	9	11	56	0.8	254	23.8	59	994	1	0
30/07/2016	02	3	2	10	12	50	0.5	250	23.4	61	993	1	0
30/07/2016	03	3	2	11	13	51	1	257	23.3	61	993	1	0
30/07/2016	04	3	2	14	17	44	1.2	249	22.4	65	993	1	0
30/07/2016	05	3	2	23	25	42	0.4	232	22.8	66	993	2	0
30/07/2016	06	3	2	23	25	48	1	287	23.5	64	993	26	0
30/07/2016	07	3	3	18	20	62	1.4	306	25.3	56	993	119	0
30/07/2016	08	4	3	16	19	74	0.3	11	28.8	46	993	381	0
30/07/2016	09	14	8	38	46	69	0.9	98	30.3	45	993	560	0
30/07/2016	10	10	4	19	23	94	2	133	31.3	46	993	704	0
30/07/2016	11	7	3	14	17	101	2.8	123	31.6	52	993	805	0
30/07/2016	12	6	3	12	14	109	3.1	127	31.9	52	992	874	0
30/07/2016	13	6	2	8	10	119	3.4	128	32	54	992	871	0
30/07/2016	14	6	2	7	9	119	3.7	125	32	55	991	807	0
30/07/2016	15	6	1	6	7	123	4	123	31.5	60	991	713	0
30/07/2016	16	5	2	6	8	107	3.7	113	31.4	58	990	567	0
30/07/2016	17	6	2	5	7	103	1.9	123	31.7	55	990	393	0
30/07/2016	18	5	2	6	8	106	1.5	132	31.4	59	990	221	0
30/07/2016	19	5	2	9	11	101	1.5	132	30	67	990	74	0
30/07/2016	20	5	2	9	11	87	0.6	129	28	75	990	5	0
30/07/2016	21	4	2	9	11	69	0.2	157	26.8	81	990	1	0
30/07/2016	22	3	2	13	15	40	0.8	241	25.4	85	991	1	0
30/07/2016	23	3	2	15	17	29	0.6	249	24.9	85	991	1	0
31/07/2016	00	3	2	13	15	26	0.9	243	24.3	84	991	1	0
31/07/2016	01	3	2	11	13	28	0.6	247	24.1	80	991	1	0
31/07/2016	02	3	2	10	12	30	0.5	262	23.6	78	990	1	0
31/07/2016	03	3	2	8	10	39	0.9	236	23.4	64	990	1	0
31/07/2016	04	3	2	6	8	47	1.3	238	23.2	50	990	1	0
31/07/2016	05	3	2	8	10	46	0.7	256	23.5	47	990	1	0
31/07/2016	06	3	2	8	10	46	0.5	237	23.9	44	991	16	0
31/07/2016	07	3	2	17	19	39	0.2	258	25.1	53	992	84	0
31/07/2016	08	3	3	22	25	48	0.5	138	26.6	64	993	156	0
31/07/2016	09	3	3	14	16	67	1.6	126	27.6	81	993	327	0
31/07/2016	10	5	3	13	16	75	1.9	136	30	69	993	675	0
31/07/2016	11	9	3	12	15	89	2.2	138	31	63	993	738	0
31/07/2016	12	6	2	7	9	99	2.8	132	31.6	59	993	855	0
31/07/2016	13	3	2	5	6	98	3.2	127	32.2	53	993	869	0
31/07/2016	14	4	2	5	7	102	2.5	134	32.9	49	992	807	0
31/07/2016	15	4	2	5	7	105	3.2	131	32.6	54	992	672	0
31/07/2016	16	4	2	4	6	93	3.5	123	30.6	65	992	535	0
31/07/2016	17	3	1	5	6	91	2.4	125	30	68	992	358	0
31/07/2016	18	4	2	11	13	86	1.2	112	29.8	67	992	136	0
31/07/2016	19	7	2	21	23	76	0.7	204	29.2	70	992	52	0
31/07/2016	20	5	2	18	20	74	1.7	256	28.6	71	992	5	0
31/07/2016	21	5	2	13	15	71	1.9	270	28.2	70	993	1	0
31/07/2016	22	5	2	10	12	67	1.7	251	27.3	70	994	1	0
31/07/2016	23	5	2	9	11	63	0.8	248	26.6	69	995	1	0
01/08/2016	00	4	2	9	10	55	0.9	258	25.2	73	995	1	0
01/08/2016	01	4	2	10	12	50	1.1	256	24.7	77	996	1	0
01/08/2016	02	4	2	10	12	45	0.6	237	24	78	996	1	0
01/08/2016	03	4	2	11	13	41	0.5	245	24	77	996	1	0
01/08/2016	04	5	2	11	13	39	0.7	269	24.6	73	996	1	0
01/08/2016	05	5	2	11	13	39	1.5	296	25.1	66	996	1	0
01/08/2016	06	5	2	14	15	34	0.9	283	24.9	68	997	7	0
01/08/2016	07	5	2	18	21	26	1	291	24.6	74	997	42	0
01/08/2016	08	5	3	13	16	40	1.2	315	26.4	60	998	209	0
01/08/2016	09	5	3	14	17	58	0.8	11	28.6	56	997	454	0
01/08/2016	10	9	7	21	28	59	1.5	73	29.7	57	998	675	0
01/08/2016	11	7	4	14	18	67	2.5	115	28.9	64	998	403	0
01/08/2016	12	6	2	5	7	76	2.7	135	29.9	61	998	757	0
01/08/2016	13	4	2	5	6	78	2.7	137	29.7	61	998	619	0
01/08/2016	14	4	2	4	6	78	2.6	142	30.6	59	997	790	0
01/08/2016	15	4	2	5	6	78	3.1	131	29.6	61	997	419	0
01/08/2016	16	4	2	4	5	79	2.3	140	29.4	60	996	296	0
01/08/2016	17	4	2	6	7	78	2.2	129	28.8	64	996	180	0
01/08/2016	18	4	2	6	8	80	1.6	136	28.2	69	996	89	0
01/08/2016	19	5	2	8	11	76	0.8	137	27.8	70	996	41	0
01/08/2016	20	4	2	12	14	68	1	122	26.7	76	996	4	0
01/08/2016	21	4	2	13	15	58	0.2	146	25.9	81	997	1	0
01/08/2016	22	3	2	17	19	53	0.9	334	25.7	81	998	1	0
01/08/2016	23	3	2	10	12	38	1.4	265	25.1	80	998	1	0
02/08/2016	00	3	2	7	8	45	2.1	250	24.5	77	998	1	0
02/08/2016	01	3	2	5	6	58	1.3	252	24.8	71	998	1	0
02/08/2016	02	3	2	5	7	43	0.5	258	23.5	77	998	1	0
02/08/2016	03	3	2	7	8	37	0.6	258	23	80	998	1	0
02/08/2016	04	3	2	6	8	31	0.9	252	22.4	84	998	1	0
02/08/2016	05	3	2	8	10	29	1	246	22	86	998	2	0
02/08/2016	06	3	2	12	14	30	1.5	256	22.6	84	998	20	0
02/08/2016	07	3	2	14	16	38	0.2	287	25.8	70	998	91	0
02/08/2016	08	3	3	13	16	49	0.5	76	28.1	59	998	392	0
02/08/2016	09	8	7	23	30	54	1.2	118	29.5	52	998	571	0
02/08/2016	10	7	5	17	22	71	2.6	124	30.5	50	998	705	0
02/08/2016	11	7	3	12	15	82	3.9	122	30.9	53	998	800	0
02/08/2016	12	6	3	10	12	85	3.9	128	31.9	48	997	859	0
02/08/2016	13	5	2	8	10	83	5	124	31.5	47	997	864	0
02/08/2016	14	5	2	6	7	89	4.8	127	31.7	42	997	802	0
02/08/2016	15	5	2	5	7	88	5.2	123	31.1	51	996	712	0
02/08/2016	16	5	2	6	8	89	4.5	124	30.3	55	996	566	0
02/08/2016	17	5	2	6	8	86	3.6	123	29.7	57	996	390	0
02/08/2016	18	5	2	6	8	89	2.8	126	28.9	61	996	215	0
02/08/2016	19	5	1	7	8	81	2.2	129	27.9	66	996	67	0
02/08/2016	20	3	2	7	9	76	1.3	117	26.6	73	996	4	0
02/08/2016	21	4	2	9	10	64	0.3	156	25.9	78	997	1	0
02/08/2016	22	3	2	11	13	39	0.9	237	24.9	80	997	1	0
02/08/2016	23	3	2	10	12	39	1	245	24.4	80	997	1	0
03/08/2016	00	3	2	8	9	38	1	249	24	80	997	1	0
03/08/2016	01	3	2	6	8	35	0.9	254	23.1	82	997	1	0
03/08/2016	02	3	2	5	7	37	0.6	239	22.8	81	997	1	0
03/08/2016	03	3	2	5	6	40	0.8	255	22.2	81	996	1	0
03/08/2016	04	3	2	5	7	44	0.8	265	22.7	81	996	1	0
03/08/2016	05	3	2	6	7	45	1.6	283	23	80	996	2	0
03/08/2016	06	3	2	9	10	41	1.1	295	22.7	80	996	20	0
03/08/2016	07	3	3	13	16	37	0.8	305	25	70	996	87	0
03/08/2016	08	3	2	9	11	53	1.4	344	27.1	59	996	388	0
03/08/2016	09	4	3	11	14	72	0.7	32	29.3	50	995	565	0
03/08/2016	10	6	7	29	36	66	1.6	103	30.6	47	995	694	0
03/08/2016	11	3	3	10	13	98	2.7	124	31.5	50	995	787	0
03/08/2016	12	3	2	7	9	103	3.2	120	31.4	57	994	839	0
03/08/2016	13	3	2	6	8	107	3.4	125	32.1	53	994	838	0
03/08/2016	14	3	2	7	10	113	4.3	121	32.4	46	993	786	0
03/08/2016	15	3	2	9	11	106	4.6	130	32.1	45	993	700	0
03/08/2016	16	3	2	8	10	103	4.7	129	31.5	45	992	567	0
03/08/2016	17	3	2	7	9	98	4	119	30.6	52	992	395	0
03/08/2016	18	3	2	7	9	100	2.9	121	30	52	992	213	0
03/08/2016	19	3	2	6	8	97	1.8	119	29	54	992	65	0
03/08/2016	20	3	2	8	10	89	0.7	129	27.6	64	992	4	0
03/08/2016	21	3	2	12	13	72	0.5	218	26.4	69	993	1	0
03/08/2016	22	3	2	11	12	59	1	241	25.5	71	993	1	0
03/08/2016	23	3	2	11	13	49	0.9	244	24.8	72	993	1	0
04/08/2016	00	3	2	8	10	53	0.7	250	24.9	71	993	1	0
04/08/2016	01	3	2	9	10	54	0.9	272	25	70	993	1	0
04/08/2016	02	3	2	8	10	51	0.6	274	24.7	71	992	1	0
04/08/2016	03	3	2	9	11	49	0.9	260	24.5	72	992	1	0
04/08/2016	04	3	2	9	11	47	1.7	283	24.1	74	992	1	0
04/08/2016	05	3	2	10	12	47	1.2	277	23.9	75	992	1	0
04/08/2016	06	4	2	12	14	45	1.5	291	23.8	73	992	22	0
04/08/2016	07	4	2	12	14	48	1.6	305	25.1	67	992	92	0
04/08/2016	08	4	3	11	13	67	0.9	355	27.7	59	992	370	0
04/08/2016	09	7	3	17	20	82	0.6	102	29.5	56	992	560	0
04/08/2016	10	12	6	28	33	83	1.4	100	30.9	50	992	694	0
04/08/2016	11	4	3	13	16	104	2.2	123	31.9	52	991	787	0
04/08/2016	12	3	2	8	9	115	2.7	133	32	57	991	845	0
04/08/2016	13	3	2	6	8	114	2.5	132	32.3	56	991	829	0
04/08/2016	14	3	2	5	7	114	3.1	124	32.1	53	990	775	0
04/08/2016	15	3	2	5	7	113	2.5	130	31.7	51	990	617	0
04/08/2016	16	3	2	5	7	112	2.3	134	31.8	48	990	551	0
04/08/2016	17	3	2	7	8	113	1.7	137	31.8	48	990	362	0
04/08/2016	18	3	2	9	11	112	1.6	126	31.2	46	989	205	0
04/08/2016	19	3	2	9	11	105	1.3	129	30.3	53	990	80	0
04/08/2016	20	3	2	10	12	84	0.5	143	28.4	69	990	3	0
04/08/2016	21	3	2	11	13	68	0.2	152	27.2	76	990	1	0
04/08/2016	22	3	2	12	14	51	0.9	257	26.1	70	991	1	0
04/08/2016	23	3	2	11	13	59	0.8	266	26.1	64	991	1	0
05/08/2016	00	3	2	9	11	75	1.3	288	26.6	58	991	1	0
05/08/2016	01	3	2	7	8	73	0.5	250	26.1	60	991	1	0
05/08/2016	02	3	2	7	9	64	0.8	250	25.1	64	992	1	0
05/08/2016	03	3	2	7	9	54	0.3	251	24.5	68	992	1	0
05/08/2016	04	3	2	8	10	52	0.3	251	24.3	68	993	1	0
05/08/2016	05	3	2	11	12	40	0.4	251	23.7	70	994	1	0
05/08/2016	06	3	3	18	21	27	0.6	249	23.3	72	995	20	0
05/08/2016	07	3	4	18	22	31	0.2	224	26.4	58	996	73	0
05/08/2016	08	7	4	16	21	47	1.2	72	28.8	42	996	396	0
05/08/2016	09	5	3	10	13	65	1.4	86	30	34	997	574	0
05/08/2016	10	5	3	9	12	68	2.8	135	30.1	42	998	701	0
05/08/2016	11	4	2	7	9	67	3.1	134	28.8	61	998	667	0
05/08/2016	12	4	2	5	7	70	2.6	139	28.6	64	999	564	0
05/08/2016	13	4	2	5	6	71	2.4	147	28.6	63	998	599	0
05/08/2016	14	3	2	4	6	72	2.5	144	28.7	60	998	429	0
05/08/2016	15	4	2	5	6	70	2.1	143	28	61	998	190	0
05/08/2016	16	4	2	6	8	71	1.7	137	28	62	998	174	0
05/08/2016	17	3	2	5	7	71	2.3	131	27.5	64	997	169	0
05/08/2016	18	3	2	5	7	73	1.8	133	28	62	997	213	0
05/08/2016	19	3	2	6	8	71	1.1	132	27.2	65	998	59	0
05/08/2016	20	3	2	7	9	63	0.3	126	25.8	72	999	3	0
05/08/2016	21	3	2	10	12	46	0.2	211	24.6	77	1000	1	0
05/08/2016	22	3	2	12	14	33	1.2	248	23.8	79	1000	1	0
05/08/2016	23	3	2	10	12	33	1.2	266	23.6	80	1000	1	0
06/08/2016	00	3	2	9	10	34	1.5	249	23.4	80	1000	1	0
06/08/2016	01	3	2	7	9	34	1.4	272	23.1	81	1000	1	0
06/08/2016	02	3	2	6	8	36	0.5	276	23.1	81	1000	1	0
06/08/2016	03	3	2	6	7	34	1.1	271	22.7	83	1000	1	0
06/08/2016	04	3	2	6	8	34	1.1	274	22.7	82	1000	1	0
06/08/2016	05	3	2	6	8	30	1	267	22.5	81	1000	1	0
06/08/2016	06	3	2	6	8	30	1	278	22.6	81	1000	18	0
06/08/2016	07	3	2	6	8	31	0.5	267	24.3	74	1001	70	0
06/08/2016	08	4	3	9	11	42	0.7	66	27.3	58	1001	389	0
06/08/2016	09	7	5	15	20	54	1.4	118	28.5	58	1001	576	0
06/08/2016	10	7	3	10	13	65	2.4	132	28.8	60	1001	466	0
06/08/2016	11	6	2	6	8	77	3.2	131	29.2	59	1001	704	0
06/08/2016	12	6	2	4	6	82	3.5	128	29	60	1001	612	0
06/08/2016	13	5	2	3	5	81	3.3	131	29.3	59	1001	620	0
06/08/2016	14	5	2	4	5	83	2.8	133	29.3	57	1001	519	0
06/08/2016	15	6	2	4	5	84	3.1	129	29.5	55	1000	596	0
06/08/2016	16	6	2	4	6	85	2.9	134	30	53	1000	562	0
06/08/2016	17	5	2	4	6	83	2.8	132	29.4	55	1000	387	0
06/08/2016	18	6	2	7	9	80	2.1	134	28.8	58	1000	212	0
06/08/2016	19	6	2	7	9	77	2.1	127	27.5	62	1000	60	0
06/08/2016	20	5	2	7	9	75	1.3	120	26.1	71	1001	3	0
06/08/2016	21	5	2	9	11	58	0.2	182	25	76	1001	1	0
06/08/2016	22	3	2	15	17	42	0.9	280	24.4	77	1002	1	0
06/08/2016	23	3	2	7	9	52	1.5	276	24.6	74	1002	1	0
07/08/2016	00	3	2	8	9	39	0.9	266	23.4	79	1002	1	0
07/08/2016	01	3	2	7	9	39	1.1	247	23	80	1002	1	0
07/08/2016	02	3	2	6	7	35	1.4	249	22.2	83	1002	1	0
07/08/2016	03	3	2	6	7	35	0.6	248	22.1	83	1002	1	0
07/08/2016	04	3	2	6	7	33	0.6	240	21.7	85	1002	1	0
07/08/2016	05	3	2	6	7	37	1.2	286	22.2	83	1002	1	0
07/08/2016	06	3	2	6	8	39	1.8	293	22.4	82	1002	15	0
07/08/2016	07	3	2	5	7	39	1.5	287	24.1	72	1002	54	0
07/08/2016	08	4	2	5	7	52	0.9	15	26.8	60	1002	408	0
07/08/2016	09	4	2	5	7	68	0.7	119	29.1	52	1002	587	0
07/08/2016	10	3	2	5	8	85	1.5	118	30.3	46	1002	720	0
07/08/2016	11	4	2	9	11	88	3.2	126	31.2	45	1001	814	0
07/08/2016	12	4	3	9	12	96	3.6	131	31.8	41	1001	874	0
07/08/2016	13	4	2	6	8	103	4.3	132	31.8	36	1001	873	0
07/08/2016	14	3	2	5	7	105	3.9	128	32.4	30	1000	808	0
07/08/2016	15	4	2	5	7	106	4.8	127	31.3	37	1000	719	0
07/08/2016	16	4	2	6	7	102	3.9	131	30.5	43	1000	572	0
07/08/2016	17	3	2	5	7	100	3.3	133	29.8	50	1001	401	0
07/08/2016	18	3	2	5	7	97	2.7	130	28.9	52	1001	223	0
07/08/2016	19	4	2	6	8	97	2.3	131	27.7	57	1001	65	0
07/08/2016	20	3	2	7	9	93	1.4	122	26.1	67	1001	3	0
07/08/2016	21	3	2	9	11	75	0.3	183	25	74	1002	1	0
07/08/2016	22	3	2	11	13	54	0.7	247	23.7	74	1002	1	0
07/08/2016	23	3	2	9	11	51	1.1	242	23.2	75	1002	1	0
08/08/2016	00	3	2	7	9	52	1.6	251	23	75	1002	1	0
08/08/2016	01	3	2	6	7	64	1.8	286	23.8	72	1002	1	0
08/08/2016	02	3	2	5	7	66	2.5	293	23.6	73	1001	1	0
08/08/2016	03	3	2	5	6	71	3.3	288	23.7	70	1001	1	0
08/08/2016	04	3	2	4	6	76	3.1	292	24	67	1000	1	0
08/08/2016	05	3	2	5	7	77	2.5	299	24.2	63	1001	1	0
08/08/2016	06	3	2	7	9	74	2.6	298	24.1	60	1001	14	0
08/08/2016	07	3	2	8	10	73	2.5	303	25.5	52	1001	47	0
08/08/2016	08	3	3	10	13	65	1.3	349	28.1	41	1001	412	0
08/08/2016	09	3	3	12	14	84	1	57	30.8	25	1001	593	0
08/08/2016	10	4	4	18	22	90	1.4	112	32	23	1002	729	0
08/08/2016	11	4	3	9	12	102	1.7	134	33	23	1001	822	0
08/08/2016	12	3	2	6	8	110	2.1	129	33.3	23	1001	884	0
08/08/2016	13	3	2	5	7	107	2.7	129	33.6	21	1000	888	0
08/08/2016	14	3	2	5	7	104	2.8	134	34.1	20	1000	824	0
08/08/2016	15	3	2	5	6	103	2.7	135	34.1	20	999	735	0
08/08/2016	16	3	2	7	9	106	3.2	129	33.4	22	999	589	0
08/08/2016	17	3	2	9	11	105	3.2	129	32.7	26	999	411	0
08/08/2016	18	3	2	10	12	105	3.1	123	31.5	31	998	226	0
08/08/2016	19	3	2	16	18	99	2.4	113	29.7	41	998	66	0
08/08/2016	20	3	2	30	32	81	1	29	28	50	998	3	0
08/08/2016	21	3	2	22	24	67	1.2	267	26.1	55	999	1	0
08/08/2016	22	3	2	18	20	64	1.5	254	25.8	51	998	1	0
