FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	�C	% H.R.	mb	W/m�	l/m�	�g/m�	�g/m�	�g/m�	mg/m�	�g/m�	�g/m�	�g/m�	�g/m�
21/07/2018	00			24,2	87					82						
21/07/2018	01			24,2	87					76						
21/07/2018	02			23,3	86					50						
21/07/2018	03			22,8	87					52						
21/07/2018	04			22,1	89					45						
21/07/2018	05			22,3	89					44						
21/07/2018	06			23,1	87					42						
21/07/2018	07			24,4	83					59						
21/07/2018	08			26,6	72					73						
21/07/2018	09			29,5	53					99						
21/07/2018	10			31,2	44					118						
21/07/2018	11			32,9	41					114						
21/07/2018	12			33,6	39					115						
21/07/2018	13			33,8	39					110						
21/07/2018	14			33,5	42					111						
21/07/2018	15			33	46					110						
21/07/2018	16			32,9	48					108						
21/07/2018	17			32,9	48					106						
21/07/2018	18			30,8	52					107						
21/07/2018	19			28,6	58					107						
21/07/2018	20			27	65					103						
21/07/2018	21			25,8	74					101						
21/07/2018	22			25,9	74					91						
21/07/2018	23			26,1	75					89						
22/07/2018	00			25,6	76					86						
22/07/2018	01			24,7	80					84						
22/07/2018	02			24,6	81					81						
22/07/2018	03			24,4	78					59						
22/07/2018	04			23,1	83					63						
22/07/2018	05			22,9	84					58						
22/07/2018	06			23,5	83					49						
22/07/2018	07			24,8	80					65						
22/07/2018	08			25,6	75					89						
22/07/2018	09			25,3	71					88						
22/07/2018	10			28,5	58					95						
22/07/2018	11			29,1	56					94						
22/07/2018	12			28,5	58					97						
22/07/2018	13			30,2	52					103						
22/07/2018	14			28,3	57					101						
22/07/2018	15			30,2	52					102						
22/07/2018	16			28,5	60					98						
22/07/2018	17			29,3	57					102						
22/07/2018	18			30,2	54					103						
22/07/2018	19			28,4	60					102						
22/07/2018	20			25,2	74					94						
22/07/2018	21			24,6	78					87						
22/07/2018	22			24,5	79					84						
22/07/2018	23			24,5	78					84						
23/07/2018	00			24,3	79					84						
24/07/2018	01			23,9	83					69						
24/07/2018	02			23	84					54						
24/07/2018	03			22,2	86					48						
24/07/2018	04			21,6	89					44						
24/07/2018	05			21	88					31						
24/07/2018	06			20,9	88					26						
24/07/2018	07			22,5	83					41						
24/07/2018	08			26,6	65					62						
24/07/2018	09			32,7	38					89						
24/07/2018	10			34,6	28					105						
24/07/2018	12			39,2	17					121						
24/07/2018	13			39,8	16					120						
24/07/2018	14			39,6	15					125						
24/07/2018	15			39,5	17					142						
24/07/2018	16			39,5	16					141						
24/07/2018	17			39,5	16					139						
24/07/2018	18			38,4	20					122						
24/07/2018	19			35,8	25					120						
24/07/2018	20			32,5	30					103						
24/07/2018	21			28	69					91						
24/07/2018	22			26,4	75					98						
24/07/2018	23			25,5	78					98						
25/07/2018	00			24,9	82					93						
25/07/2018	01			24,7	84					90						
25/07/2018	02			24,5	85					88						
25/07/2018	03			24,5	84					87						
25/07/2018	04			25	82					73						
25/07/2018	05			24,5	83					71						
25/07/2018	06			24,8	82					66						
25/07/2018	07			27	72					77						
25/07/2018	08			27,3	69					90						
25/07/2018	09			30,4	57					103						
25/07/2018	10			31,1	55					103						
25/07/2018	11			31,2	54					108						
25/07/2018	12			32,1	52					117						
25/07/2018	13			33,3	50					119						
25/07/2018	14			36,7	43					110						
25/07/2018	15			36,5	42					108						
25/07/2018	16			34,7	47					114						
25/07/2018	17			34,3	48					105						
25/07/2018	18			33,5	50					104						
25/07/2018	19			30,2	61					94						
25/07/2018	20			26,9	74					89						
25/07/2018	21			25,3	83					90						
25/07/2018	22			24,9	85					90						
25/07/2018	23			25,1	84					87						
26/07/2018	00			25	82					91						
26/07/2018	01			24,8	83					90						
26/07/2018	02			24,5	85					90						
26/07/2018	03			24,2	85					84						
26/07/2018	04			23,9	86					73						
26/07/2018	05			23,6	86					59						
26/07/2018	06			23,5	87					56						
26/07/2018	07			25,8	78					81						
26/07/2018	08			27	68					96						
26/07/2018	09			28,7	61					108						
26/07/2018	10			31,3	50					105						
26/07/2018	11			34,8	38					106						
26/07/2018	12			37,2	32					112						
26/07/2018	13			37,2	38					121						
26/07/2018	14			36,3	42					111						
26/07/2018	15			37,8	38					107						
26/07/2018	16			36,7	40					118						
26/07/2018	17			35,7	43					114						
26/07/2018	18			34,9	44					112						
26/07/2018	19			32,3	52					101						
26/07/2018	20			27,9	68					84						
26/07/2018	21			26,1	78					85						
26/07/2018	22			25,2	84					78						
26/07/2018	23			24,7	87					74						
27/07/2018	00			24,4	87					66						
27/07/2018	01			24,2	86					57						
27/07/2018	02			23,9	87					54						
27/07/2018	03			23,3	88					43						
27/07/2018	04			23,1	88					47						
27/07/2018	05			22,7	90					43						
27/07/2018	06			22,9	89					32						
27/07/2018	07			24,3	83					39						
27/07/2018	08			26,4	73					66						
27/07/2018	09			29,9	60					88						
27/07/2018	10			32,5	49					97						
27/07/2018	11			34,9	38					111						
27/07/2018	12			37,5	35					117						
27/07/2018	13			37,7	38					111						
27/07/2018	14			38	37					115						
27/07/2018	15			39,2	31					118						
27/07/2018	16			39,9	29					122						
27/07/2018	17			39,9	27					122						
27/07/2018	18			34,4	41					115						
27/07/2018	19			29,9	57					101						
27/07/2018	20			27,5	67					86						
27/07/2018	21			26,3	72					83						
27/07/2018	22			25,5	74					70						
27/07/2018	23			24,6	77					56						
28/07/2018	00			23,7	81					55						
28/07/2018	01			22,6	83					46						
28/07/2018	02			22,5	84					45						
28/07/2018	03			21,2	86					34						
28/07/2018	04			20,3	87					30						
28/07/2018	05			19,9	88					28						
28/07/2018	06			20	84					27						
28/07/2018	07			22,6	75					39						
28/07/2018	08			27,8	52					62						
28/07/2018	09			32,8	32					91						
28/07/2018	10			36,6	20					104						
28/07/2018	11			38,5	16					109						
28/07/2018	12			39,4	15					118						
28/07/2018	13			39,6	17					124						
28/07/2018	14			39,7	22					128						
28/07/2018	15			39,6	18					129						
28/07/2018	16			39,6	17					129						
28/07/2018	17			39,5	19					137						
28/07/2018	18			38,5	24					125						
28/07/2018	19			32,5	49					116						
28/07/2018	20			27,7	72					101						
28/07/2018	21			26,5	77					108						
28/07/2018	22			25,9	78					101						
28/07/2018	23			25,2	84					105						
29/07/2018	00			24,7	85					94						
29/07/2018	01			24,4	87					80						
29/07/2018	02			24	85					67						
29/07/2018	03			23,8	81					63						
29/07/2018	04			23,8	79					61						
29/07/2018	05			23,7	79					53						
29/07/2018	06			23,8	77					54						
29/07/2018	07			25,7	72					63						
29/07/2018	08			27,6	65					96						
29/07/2018	09			31,1	47					110						
29/07/2018	10			33,8	31					106						
29/07/2018	11			36	26					111						
29/07/2018	12			38,6	18					116						
29/07/2018	13			39,4	17					114						
29/07/2018	14			39,7	22					120						
29/07/2018	15			39,1	28					121						
29/07/2018	16			38,6	25					117						
29/07/2018	17			39,7	22					113						
29/07/2018	18			39,2	25					119						
29/07/2018	19			34,2	42					118						
29/07/2018	20			28,5	68					97						
29/07/2018	21			26,5	79					98						
29/07/2018	22			26,1	81					89						
29/07/2018	23			25,2	86					92						
30/07/2018	00			24,8	86					93						
30/07/2018	01			23,8	89					68						
30/07/2018	02			23,3	90					59						
30/07/2018	03			23,1	89					54						
30/07/2018	04			22,2	94					38						
30/07/2018	05			22,1	96					53						
30/07/2018	06			22	96					49						
30/07/2018	07			22,3	93					45						
30/07/2018	08			25,9	73					54						
30/07/2018	09			29,9	44					82						
30/07/2018	10			31,5	31					98						
30/07/2018	11			33,7	27					104						
30/07/2018	12			36,9	28					121						
30/07/2018	13			37,6	36					122						
30/07/2018	14			37,2	41					126						
30/07/2018	15			37	37					118						
30/07/2018	16			37,1	36					113						
30/07/2018	17			36,8	38					112						
30/07/2018	18			34,8	47					104						
30/07/2018	19			30,8	61					94						
30/07/2018	20			27,7	73					85						
30/07/2018	21			27,1	77					90						
30/07/2018	22			25,8	82					85						
30/07/2018	23			25,3	85					85						
31/07/2018	00			25	85					67						
31/07/2018	01			25,2	83					59						
31/07/2018	02			25,3	85					78						
31/07/2018	03			25,3	84					64						
31/07/2018	04			25	84					56						
31/07/2018	05			24,6	84					46						
31/07/2018	06			24	86					44						
31/07/2018	07			25,4	78					54						
31/07/2018	08			27,9	67					73						
31/07/2018	09			31,7	49					96						
31/07/2018	10			35,3	36					99						
31/07/2018	11			37,2	35					117						
31/07/2018	12			37,9	38					121						
31/07/2018	13			38,2	40					115						
31/07/2018	14			37,3	42					113						
31/07/2018	15			38,4	39					112						
31/07/2018	16			38,6	38					106						
31/07/2018	17			38	38					99						
31/07/2018	18			35,6	45					94						
31/07/2018	19			29,3	68					77						
31/07/2018	20			26,8	78					72						
31/07/2018	21			25,9	83					73						
31/07/2018	22			25,3	86					70						
31/07/2018	23			25,1	86					74						
01/08/2018	00			24,8	87					72						
01/08/2018	01			24,4	87					67						
01/08/2018	02			23,4	88					54						
01/08/2018	03			23,1	88					50						
01/08/2018	04			23	87					50						
01/08/2018	05			22,6	88					35						
01/08/2018	06			23,3	86					32						
01/08/2018	07			24,2	80					38						
01/08/2018	08			27	70					62						
01/08/2018	09			27,8	66					81						
01/08/2018	10			31,2	54					81						
01/08/2018	12	1,4	39	34,1	47	992	943	0,1	8		3	0,1	1	1	21	2
01/08/2018	13	4,4	125	34,1	49	991	960	0	9		3	0,1	1	2	24	3
01/08/2018	14	5,7	122	34,2	45	991	918	0	8		3	0,1	1	2	17	3
01/08/2018	15	5,8	118	34,4	42	990	822	0	7		3	0,1	1	2	15	3
01/08/2018	16	5,6	119	34,2	40	990	676	0	6		3	0,1	1	3	14	3
01/08/2018	17	4,8	117	33,9	39	990	478	0	7		3	0,1	1	3	15	3
01/08/2018	18	4	116	32,8	46	990	249	0	7		3	0,1	1	2	15	3
01/08/2018	19	1,4	89	31,5	52	990	36	0	8		3	0,1	1	2	29	2
01/08/2018	20	0,9	347	29,7	57	991	0	0	8		3	0,1	1	3	23	3
01/08/2018	21	0,2	122	27,5	70	992	0	0	10		4	0,1			31	
01/08/2018	22	0,3	311	26,3	81	992	0	0	11		4	0,1			27	
01/08/2018	23	0,3	236	25,3	87	993	0	0	13		5	0,1	1	1	29	2
02/08/2018	00	0,4	109	24	90	993	0	0	16		4	0,1	1	1	53	2
02/08/2018	01	0,5	118	23,4	89	993	0	0	14		3	0,1	1	1	33	2
02/08/2018	02	0,2	190	23,4	90	993	0	0	15		3	0,1	1	1	42	2
02/08/2018	03	0,2	137	23	90	993	0	0	14		3	0,1	1	1	35	2
02/08/2018	04	0,2	217	23,7	83	993	0	0	13		3	0,1	1	2	36	2
02/08/2018	05	0,2	205	23,1	84	994	0	0	14		3	0,1			44	
02/08/2018	06	0,3	68	22	84	994	0	0	13		3	0,1			48	
02/08/2018	07	0,3	60	24,3	78	994	113	0	15		3	0,1	1	9	57	11
02/08/2018	08	0,3	275	26,8	69	994	332	0	13		3	0,1	3	7	45	13
02/08/2018	09	0,3	347	29,9	56	994	549	0	9		3	0,1	1	2	29	3
02/08/2018	10	0,6	57	32,2	48	993	732	0	7		3	0,5	1	1	27	2
02/08/2018	11	1,8	114	34,3	40	992	867	0	6		3	0,3	1	1	18	2
02/08/2018	12	2,3	116	35,2	37	991	941	0	6		3	0,1	1	2	18	3
02/08/2018	13	3,8	122	36,3	30	991	956	0	4		3	0,1	1	3	11	4
02/08/2018	14	5,6	118	36,3	28	990	920	0	4		3	0,1	1	5	11	6
02/08/2018	15	5,8	110	36,1	29	990	823	0	4		3	0,1	1	6	9	7
02/08/2018	16	6	110	35,4	33	990	667	0	4		3	0,1	1	6	9	7
02/08/2018	17	6,9	110	34,1	38	990	461	0	4		3	0,1	1	6	10	7
02/08/2018	18	5	101	33,4	41	990	231	0	5		3	0,1	1	4	14	5
02/08/2018	19	2,8	86	31,7	48	990	25	0	5		3	0,1	1	3	18	3
02/08/2018	20	0,4	159	30,2	55	991	0	0	6		3	0,1			26	
02/08/2018	21	0,7	261	28,6	68	992	0	0	7		3	0,1			20	
02/08/2018	22	0,5	9	27,4	77	993	0	0	9		4	0,1			19	
02/08/2018	23	0,4	62	26,2	84	993	0	0	9		5	0,1			21	
03/08/2018	00	0,3	82	25,2	85	993	0	0	10		4	0,1	1	1	25	2
03/08/2018	01	0,2	134	24,4	87	993	0	0	12		3	0,1	1	1	34	2
03/08/2018	02	0,2	123	24	88	993	0	0	12		3	0,1	1	2	30	2
03/08/2018	03	0,2	92	23,6	90	993	0	0	12		3	0,1	1	1	28	2
03/08/2018	04	0,2	137	22,7	92	993	0	0	12		3	0,1	1	1	29	2
03/08/2018	05	0,3	82	22,3	93	993	0	0	12		3	0,1	1	1	27	2
03/08/2018	06	0,2	198	23	88	993	0	0	14		3	0,1	1	8	50	9
03/08/2018	07	0,2	199	25,2	77	993	98	0	13		3	0,1	2	10	54	13
03/08/2018	08	0,3	320	28,6	60	993	325	0	11		3	0,1	3	13	48	18
03/08/2018	09	0,3	102	32	47	992	544	0	8		3	0,1	2	8	40	9
03/08/2018	10	0,6	91	35,1	34	991	731	0	5		3	0,1	1	2	29	2
03/08/2018	11	0,9	88	37,6	24	990	869	0	4		3	0,2	1	1	17	2
03/08/2018	12	1,9	105	38,4	25	989	940	0,1	5		3	0,1	1	3	19	5
03/08/2018	13	3,4	126	38,6	29	988	960	0	5		3	0,1	2	7	19	10
03/08/2018	14	4,3	120	38,4	31	988	916	0	5		3	0,1	2	9	15	13
03/08/2018	15	4,1	110	38,6	30	987	807	0	5		3	0,1	2	10	17	14
03/08/2018	16	3,6	128	38,6	28	987	638	0	5		3	0,1	3	12	17	15
03/08/2018	17	3,4	102	37,8	30	987	449	0	5		3	0,1	2	12	17	16
03/08/2018	18	1,9	96	36,7	30	988	225	0	5		3	0,1	2	11	17	14
03/08/2018	19	3	307	32,2	55	988	25	0	8		3	0,1	2	12	23	15
03/08/2018	20	1,3	296	29,3	67	990	0	0	9		3	0,1	2	10	23	13
03/08/2018	21	1,1	292	27,8	75	991	0	0	9		3	0,1	1	9	23	11
03/08/2018	22	1,1	286	27,1	78	992	0	0	9		4	0,1	1	7	21	8
03/08/2018	23	0,6	289	26,8	79	993	0	0	10		6	0,1	1	5	23	6
04/08/2018	00	0,4	284	26,5	81	993	0	0	10		6	0,1	1	6	25	6
04/08/2018	01	0,2	141	25,3	85	993	0	0	12		5	0,1	1	5	40	5
04/08/2018	02	0,2	75	24,8	86	993	0	0	14		5	0,1	1	3	35	4
04/08/2018	03	0,2	149	24,2	88	993	0	0	14		5	0,1			35	
04/08/2018	04	0,2	155	23,6	87	992	0	0	13		4	0,1			34	
04/08/2018	05	0,2	125	23,4	85	993	0	0	13		5	0,1	1	4	32	4
04/08/2018	06	0,2	160	23,2	86	993	1	0	14		5	0,1	1	4	44	4
04/08/2018	07	0,2	297	25,3	74	993	118	0	11		5	0,1	1	5	38	6
04/08/2018	08	0,3	260	28,6	63	993	326	0	9		5	0,1	1	5	32	7
04/08/2018	09	0,3	220	31,5	47	993	543	0	6		5	0,1	1	2	21	2
04/08/2018	10	0,5	103	33,5	40	992	727	0	5		4	0,1	1	2	21	3
04/08/2018	11	0,7	135	35,7	33	992	863	0	4		3	0,2	2	2	16	5
04/08/2018	12	2,8	121	36,7	27	991	937	0	4		3	0,1	4	7	12	13
04/08/2018	13	4,6	117	36,7	27	990	915	0	4		3	0,1	5	10	11	18
04/08/2018	14	5	116	36,8	29	990	811	0	4		3	0,1	5	12	10	19
04/08/2018	15	6	114	36,4	30	989	733	0	4		3	0,1	5	12	11	20
04/08/2018	16	6,5	113	35,7	33	989	546	0	4		3	0,1	5	12	12	20
04/08/2018	17	5,7	111	35	34	989	367	0	4		3	0,1	4	11	9	17
04/08/2018	18	3,7	104	35,1	32	989	208	0	4		3	0,1	4	10	11	16
04/08/2018	19	1,4	93	34,2	33	989	21	0	4		3	0,1	4	9	18	15
04/08/2018	20	1,1	89	31,3	39	990	0	0	7		3	0,1	3	9	59	14
04/08/2018	21	0,6	84	30,7	39	991	0	0	5		4	0,1	3	9	23	13
04/08/2018	22	0,2	221	28,9	47	992	0	0	7		5	0,1	2	10	36	14
04/08/2018	23	0,3	113	27,1	62	992	0	0	8		5	0,1	2	9	31	13
05/08/2018	00	0,2	136	26,2	69	992	0	0	10		5	0,1	2	9	33	13
05/08/2018	01	0,2	94	25,5	67	992	0	0	9		3	0,1	2	7	34	11
05/08/2018	02	0,3	55	24,6	69	992	0	0	10		4	0,1	2	9	38	11
05/08/2018	03	0,2	119	24	75	992	0	0	10		4	0,1	2	7	36	10
05/08/2018	04	0,2	268	22,9	77	991	0	0	12		4	0,1	2	7	50	11
05/08/2018	05	0,2	210	22,2	77	992	0	0	12		4	0,1	2	9	51	12
05/08/2018	06	0,2	154	22,9	71	992	0	0	11		3	0,1	2	10	43	12
05/08/2018	07	0,3	129	25,3	63	992	97	0	10		4	0,1	3	8	42	12
05/08/2018	08	0,3	149	29,1	49	993	314	0	8		4	0,1	3	7	38	12
05/08/2018	09	0,3	258	32,5	38	992	523	0	5		3	0,1	3	5	22	10
05/08/2018	10	0,4	132	35,7	32	991	709	0	4		3	0,1	3	6	19	12
05/08/2018	11	0,9	79	36,8	28	991	841	0	3		3	0,2	4	6	14	13
05/08/2018	12	1,6	113	38,1	26	990	930	0	3		3	0,2	5	8	12	15
05/08/2018	13	5,2	109	37,7	28	989	952	0	4		3	0,1	5	10	11	18
05/08/2018	14	6	109	37,6	28	989	884	0	3		3	0,1	5	12	10	19
05/08/2018	15	5,3	110	37,9	29	988	774	0	4		3	0,1	5	12	12	19
05/08/2018	16	3,6	157	37,8	28	988	431	0	4		3	0,1	5	12	14	20
05/08/2018	17	2,3	196	38,3	27	987	419	0	4		3	0,1	5	13	15	21
05/08/2018	18	1,7	167	37,4	28	987	177	0	4		3	0,1	5	13	15	21
05/08/2018	19	1,8	173	35,3	31	987	0	0	5		3	0,1	5	15	17	23
05/08/2018	20	0,4	247	33,8	34	988	0	0	5		3	0,1	5	16	28	23
05/08/2018	21	0,3	302	32,8	35	989	0	0	5		3	0,1	4	14	24	20
05/08/2018	22	2	321	31,4	49	990	0	0	6		3	0,1	4	13	19	20
05/08/2018	23	1,7	302	29,6	69	991	0	0	8		3	0,1	4	13	19	19
06/08/2018	00	0,8	201	28,5	75	991	0	0,4	11		4	0,1	3	11	40	16
06/08/2018	01	1,9	96	26,3	90	992	0	0,7	15		3	0,1	3	10	45	14
06/08/2018	02	2,5	329	26,3	80	990	0	0,2	12		4	0,1	3	9	29	13
06/08/2018	03	1,1	57	25,9	79	990	0	0	11		4	0,1	3	9	26	13
06/08/2018	04	0,4	100	24,8	82	991	0	0	11		4	0,1	3	12	26	16
06/08/2018	05	0,4	100	24,3	82	991	0	0	12		4	0,1	3	15	29	20
06/08/2018	06	0,3	129	23,7	87	991	0	0	13		4	0,1	4	22	32	29
06/08/2018	07	0,2	124	25,4	78	992	55	0	11		4	0,1	4	18	28	24
06/08/2018	08	0,3	184	28,8	63	992	300	0	10		5	0,1	5	17	29	25
06/08/2018	09	0,3	296	31,1	53	991	462	0	8		5	0,1	5	17	34	24
